Semana,Longitud cola,Cola,Arribos,Autos,Atenciones,Atendidos,Despachos,Despachados
1204.0,5.0,"['Z74V', 'W32Y', 'B99M', 'Z7V', 'N76C']",9.0,"['N72P', 'E67S', 'P16T', 'A94N', 'J91Z', 'W4O', 'D76Z', 'Y20T', 'X87E']",3.0,"['Z74V', 'W32Y', 'B99M']",2.0,"['Z7V', 'N76C']"
1205.0,9.0,"['N72P', 'E67S', 'P16T', 'A94N', 'J91Z', 'W4O', 'D76Z', 'Y20T', 'X87E']",7.0,"['K23E', 'B35X', 'H27C', 'A59F', 'J15V', 'E98E', 'R8C']",3.0,"['N72P', 'E67S', 'P16T']",6.0,"['A94N', 'J91Z', 'W4O', 'D76Z', 'Y20T', 'X87E']"
1206.0,7.0,"['K23E', 'B35X', 'H27C', 'A59F', 'J15V', 'E98E', 'R8C']",9.0,"['V53R', 'Y77N', 'O30V', 'Z18Z', 'K99N', 'X97V', 'Q38K', 'Y98C', 'D8H']",3.0,"['K23E', 'B35X', 'H27C']",4.0,"['A59F', 'J15V', 'E98E', 'R8C']"
1207.0,9.0,"['V53R', 'Y77N', 'O30V', 'Z18Z', 'K99N', 'X97V', 'Q38K', 'Y98C', 'D8H']",7.0,"['A31I', 'O65A', 'H82N', 'P9F', 'L8Z', 'A94F', 'D62S']",6.0,"['V53R', 'Y77N', 'O30V', 'Z18Z', 'K99N', 'X97V']",3.0,"['Q38K', 'Y98C', 'D8H']"
1208.0,7.0,"['A31I', 'O65A', 'H82N', 'P9F', 'L8Z', 'A94F', 'D62S']",6.0,"['L88M', 'G48D', 'M11F', 'Y6I', 'B8M', 'X11M']",6.0,"['A31I', 'O65A', 'H82N', 'P9F', 'L8Z', 'A94F']",1.0,['D62S']
1209.0,6.0,"['L88M', 'G48D', 'M11F', 'Y6I', 'B8M', 'X11M']",9.0,"['N28O', 'B93S', 'F41N', 'T25W', 'U64X', 'Y72F', 'N41M', 'E31Y', 'E9A']",6.0,"['L88M', 'G48D', 'M11F', 'Y6I', 'B8M', 'X11M']",0.0,[]
1210.0,9.0,"['N28O', 'B93S', 'F41N', 'T25W', 'U64X', 'Y72F', 'N41M', 'E31Y', 'E9A']",7.0,"['X10B', 'D6E', 'W41M', 'T38E', 'I67U', 'D88F', 'L43W']",3.0,"['N28O', 'B93S', 'F41N']",6.0,"['T25W', 'U64X', 'Y72F', 'N41M', 'E31Y', 'E9A']"
1211.0,7.0,"['X10B', 'D6E', 'W41M', 'T38E', 'I67U', 'D88F', 'L43W']",9.0,"['W99A', 'T52I', 'P16O', 'E7J', 'H58Y', 'G41S', 'C36U', 'Z98X', 'X85B']",3.0,"['X10B', 'D6E', 'W41M']",4.0,"['T38E', 'I67U', 'D88F', 'L43W']"
1212.0,9.0,"['W99A', 'T52I', 'P16O', 'E7J', 'H58Y', 'G41S', 'C36U', 'Z98X', 'X85B']",7.0,"['X29I', 'D38H', 'J35C', 'F22Q', 'Z60D', 'M66I', 'Q13Z']",4.0,"['W99A', 'T52I', 'P16O', 'E7J']",5.0,"['H58Y', 'G41S', 'C36U', 'Z98X', 'X85B']"
1213.0,7.0,"['X29I', 'D38H', 'J35C', 'F22Q', 'Z60D', 'M66I', 'Q13Z']",7.0,"['E82T', 'C47K', 'D69D', 'J47W', 'Y9U', 'T81N', 'J69F']",5.0,"['X29I', 'D38H', 'J35C', 'F22Q', 'Z60D']",2.0,"['M66I', 'Q13Z']"
1214.0,7.0,"['E82T', 'C47K', 'D69D', 'J47W', 'Y9U', 'T81N', 'J69F']",6.0,"['O50D', 'H2R', 'I11O', 'K28D', 'M81W', 'V77M']",6.0,"['E82T', 'C47K', 'D69D', 'J47W', 'Y9U', 'T81N']",1.0,['J69F']
1215.0,6.0,"['O50D', 'H2R', 'I11O', 'K28D', 'M81W', 'V77M']",7.0,"['T5V', 'X52S', 'C18L', 'E98X', 'O91D', 'W39R', 'I42O']",3.0,"['O50D', 'H2R', 'I11O']",3.0,"['K28D', 'M81W', 'V77M']"
1216.0,7.0,"['T5V', 'X52S', 'C18L', 'E98X', 'O91D', 'W39R', 'I42O']",7.0,"['M90L', 'B1K', 'B41V', 'Q29G', 'Q74L', 'Y25A', 'H99Z']",6.0,"['T5V', 'X52S', 'C18L', 'E98X', 'O91D', 'W39R']",1.0,['I42O']
1217.0,7.0,"['M90L', 'B1K', 'B41V', 'Q29G', 'Q74L', 'Y25A', 'H99Z']",8.0,"['J2B', 'W77E', 'B37Y', 'X71X', 'A74H', 'C27W', 'E28V', 'B9D']",3.0,"['M90L', 'B1K', 'B41V']",4.0,"['Q29G', 'Q74L', 'Y25A', 'H99Z']"
1218.0,8.0,"['J2B', 'W77E', 'B37Y', 'X71X', 'A74H', 'C27W', 'E28V', 'B9D']",7.0,"['P78M', 'I89G', 'Z93H', 'H62Q', 'E93O', 'U51P', 'X72V']",6.0,"['J2B', 'W77E', 'B37Y', 'X71X', 'A74H', 'C27W']",2.0,"['E28V', 'B9D']"
1219.0,7.0,"['P78M', 'I89G', 'Z93H', 'H62Q', 'E93O', 'U51P', 'X72V']",7.0,"['C91I', 'E55S', 'C27X', 'F88W', 'Y74B', 'P94H', 'I67M']",5.0,"['P78M', 'I89G', 'Z93H', 'H62Q', 'E93O']",2.0,"['U51P', 'X72V']"
1220.0,7.0,"['C91I', 'E55S', 'C27X', 'F88W', 'Y74B', 'P94H', 'I67M']",5.0,"['T2D', 'X99I', 'O55I', 'V41R', 'I18D']",6.0,"['C91I', 'E55S', 'C27X', 'F88W', 'Y74B', 'P94H']",1.0,['I67M']
1221.0,5.0,"['T2D', 'X99I', 'O55I', 'V41R', 'I18D']",9.0,"['P49S', 'R73J', 'Y85G', 'Z59X', 'E91B', 'E46X', 'M50A', 'V50V', 'S69Z']",6.0,"['T2D', 'X99I', 'O55I', 'V41R', 'I18D', 'P49S']",0.0,[]
1222.0,8.0,"['R73J', 'Y85G', 'Z59X', 'E91B', 'E46X', 'M50A', 'V50V', 'S69Z']",8.0,"['X42I', 'D97G', 'F18V', 'E16T', 'Q77O', 'Y75W', 'I1K', 'C56X']",5.0,"['R73J', 'Y85G', 'Z59X', 'E91B', 'E46X']",3.0,"['M50A', 'V50V', 'S69Z']"
1223.0,8.0,"['X42I', 'D97G', 'F18V', 'E16T', 'Q77O', 'Y75W', 'I1K', 'C56X']",7.0,"['L61K', 'Q63M', 'X3C', 'X60H', 'Z52R', 'T22M', 'F10H']",6.0,"['X42I', 'D97G', 'F18V', 'E16T', 'Q77O', 'Y75W']",2.0,"['I1K', 'C56X']"
1224.0,7.0,"['L61K', 'Q63M', 'X3C', 'X60H', 'Z52R', 'T22M', 'F10H']",6.0,"['N9I', 'S96D', 'X36K', 'O41W', 'G62O', 'F62K']",3.0,"['L61K', 'Q63M', 'X3C']",4.0,"['X60H', 'Z52R', 'T22M', 'F10H']"
1225.0,6.0,"['N9I', 'S96D', 'X36K', 'O41W', 'G62O', 'F62K']",9.0,"['J15B', 'J59B', 'V71C', 'E37M', 'Y100P', 'E53J', 'P34P', 'H72J', 'U88F']",3.0,"['N9I', 'S96D', 'X36K']",3.0,"['O41W', 'G62O', 'F62K']"
1226.0,9.0,"['J15B', 'J59B', 'V71C', 'E37M', 'Y100P', 'E53J', 'P34P', 'H72J', 'U88F']",9.0,"['C30W', 'U23T', 'X68W', 'R36V', 'T63B', 'U90R', 'W70T', 'U14G', 'A90C']",4.0,"['J15B', 'J59B', 'V71C', 'E37M']",5.0,"['Y100P', 'E53J', 'P34P', 'H72J', 'U88F']"
1227.0,9.0,"['C30W', 'U23T', 'X68W', 'R36V', 'T63B', 'U90R', 'W70T', 'U14G', 'A90C']",7.0,"['L19K', 'B33N', 'J92W', 'Y90O', 'D4E', 'G58E', 'D20D']",6.0,"['C30W', 'U23T', 'X68W', 'R36V', 'T63B', 'U90R']",3.0,"['W70T', 'U14G', 'A90C']"
1228.0,7.0,"['L19K', 'B33N', 'J92W', 'Y90O', 'D4E', 'G58E', 'D20D']",7.0,"['T39S', 'Q49I', 'T91Z', 'C37R', 'U63N', 'V6A', 'C70M']",6.0,"['L19K', 'B33N', 'J92W', 'Y90O', 'D4E', 'G58E']",1.0,['D20D']
1229.0,7.0,"['T39S', 'Q49I', 'T91Z', 'C37R', 'U63N', 'V6A', 'C70M']",7.0,"['G76Z', 'C45R', 'Q66Q', 'C52N', 'X35W', 'U10Y', 'J47X']",4.0,"['T39S', 'Q49I', 'T91Z', 'C37R']",3.0,"['U63N', 'V6A', 'C70M']"
1230.0,7.0,"['G76Z', 'C45R', 'Q66Q', 'C52N', 'X35W', 'U10Y', 'J47X']",8.0,"['M67I', 'M6E', 'A26V', 'C20M', 'P81T', 'B84X', 'M4S', 'B89C']",5.0,"['G76Z', 'C45R', 'Q66Q', 'C52N', 'X35W']",2.0,"['U10Y', 'J47X']"
1231.0,8.0,"['M67I', 'M6E', 'A26V', 'C20M', 'P81T', 'B84X', 'M4S', 'B89C']",5.0,"['M25O', 'I81D', 'Q85E', 'F31J', 'X6Y']",4.0,"['M67I', 'M6E', 'A26V', 'C20M']",4.0,"['P81T', 'B84X', 'M4S', 'B89C']"
1232.0,5.0,"['M25O', 'I81D', 'Q85E', 'F31J', 'X6Y']",7.0,"['H88A', 'R69J', 'W82L', 'J25Y', 'Z49C', 'Z94I', 'F44Z']",5.0,"['M25O', 'I81D', 'Q85E', 'F31J', 'X6Y']",0.0,[]
1233.0,7.0,"['H88A', 'R69J', 'W82L', 'J25Y', 'Z49C', 'Z94I', 'F44Z']",7.0,"['O59M', 'J33O', 'Z4M', 'O69B', 'A70T', 'J52V', 'K35E']",6.0,"['H88A', 'R69J', 'W82L', 'J25Y', 'Z49C', 'Z94I']",1.0,['F44Z']
1234.0,7.0,"['O59M', 'J33O', 'Z4M', 'O69B', 'A70T', 'J52V', 'K35E']",5.0,"['U20R', 'L36S', 'V15P', 'Y93J', 'G95J']",6.0,"['O59M', 'J33O', 'Z4M', 'O69B', 'A70T', 'J52V']",1.0,['K35E']
1235.0,5.0,"['U20R', 'L36S', 'V15P', 'Y93J', 'G95J']",8.0,"['Q41K', 'K64T', 'A4B', 'N2J', 'B81I', 'I66Y', 'Z97H', 'Z81G']",4.0,"['U20R', 'L36S', 'V15P', 'Y93J']",1.0,['G95J']
1236.0,8.0,"['Q41K', 'K64T', 'A4B', 'N2J', 'B81I', 'I66Y', 'Z97H', 'Z81G']",5.0,"['J83R', 'A62H', 'E32W', 'G24D', 'C73M']",5.0,"['Q41K', 'K64T', 'A4B', 'N2J', 'B81I']",3.0,"['I66Y', 'Z97H', 'Z81G']"
1237.0,5.0,"['J83R', 'A62H', 'E32W', 'G24D', 'C73M']",7.0,"['Q15Y', 'P66Q', 'W43A', 'R90O', 'R23F', 'T99D', 'L51R']",5.0,"['J83R', 'A62H', 'E32W', 'G24D', 'C73M']",0.0,[]
1238.0,7.0,"['Q15Y', 'P66Q', 'W43A', 'R90O', 'R23F', 'T99D', 'L51R']",8.0,"['A34W', 'Z3Y', 'G41R', 'P29K', 'A26Z', 'H3M', 'M11C', 'Y45O']",4.0,"['Q15Y', 'P66Q', 'W43A', 'R90O']",3.0,"['R23F', 'T99D', 'L51R']"
1239.0,8.0,"['A34W', 'Z3Y', 'G41R', 'P29K', 'A26Z', 'H3M', 'M11C', 'Y45O']",7.0,"['U67G', 'D84X', 'B82I', 'P6S', 'P45N', 'D75Q', 'B9I']",5.0,"['A34W', 'Z3Y', 'G41R', 'P29K', 'A26Z']",3.0,"['H3M', 'M11C', 'Y45O']"
1240.0,7.0,"['U67G', 'D84X', 'B82I', 'P6S', 'P45N', 'D75Q', 'B9I']",9.0,"['F62J', 'I74P', 'K78Y', 'A10F', 'W63R', 'T87V', 'Q47H', 'E4X', 'S67M']",5.0,"['U67G', 'D84X', 'B82I', 'P6S', 'P45N']",2.0,"['D75Q', 'B9I']"
1241.0,9.0,"['F62J', 'I74P', 'K78Y', 'A10F', 'W63R', 'T87V', 'Q47H', 'E4X', 'S67M']",7.0,"['Y74Q', 'W11A', 'U55A', 'Q30I', 'B21D', 'J48E', 'G33A']",6.0,"['F62J', 'I74P', 'K78Y', 'A10F', 'W63R', 'T87V']",3.0,"['Q47H', 'E4X', 'S67M']"
1242.0,7.0,"['Y74Q', 'W11A', 'U55A', 'Q30I', 'B21D', 'J48E', 'G33A']",9.0,"['W73H', 'G55H', 'M56H', 'F62C', 'I47J', 'Q12W', 'G72A', 'S47T', 'N13E']",3.0,"['Y74Q', 'W11A', 'U55A']",4.0,"['Q30I', 'B21D', 'J48E', 'G33A']"
1243.0,9.0,"['W73H', 'G55H', 'M56H', 'F62C', 'I47J', 'Q12W', 'G72A', 'S47T', 'N13E']",7.0,"['M81H', 'M34Z', 'Z90B', 'N10R', 'Y64I', 'V60Q', 'N39K']",3.0,"['W73H', 'G55H', 'M56H']",6.0,"['F62C', 'I47J', 'Q12W', 'G72A', 'S47T', 'N13E']"
1244.0,7.0,"['M81H', 'M34Z', 'Z90B', 'N10R', 'Y64I', 'V60Q', 'N39K']",6.0,"['Y46P', 'L37N', 'B52K', 'A15G', 'U99Z', 'U41E']",6.0,"['M81H', 'M34Z', 'Z90B', 'N10R', 'Y64I', 'V60Q']",1.0,['N39K']
1245.0,6.0,"['Y46P', 'L37N', 'B52K', 'A15G', 'U99Z', 'U41E']",7.0,"['B42K', 'C51N', 'G38W', 'S40R', 'N17Z', 'V71A', 'I94M']",6.0,"['Y46P', 'L37N', 'B52K', 'A15G', 'U99Z', 'U41E']",0.0,[]
1246.0,7.0,"['B42K', 'C51N', 'G38W', 'S40R', 'N17Z', 'V71A', 'I94M']",8.0,"['E92X', 'J76M', 'Y87A', 'N92I', 'Q78C', 'Q98U', 'M9E', 'L60K']",3.0,"['B42K', 'C51N', 'G38W']",4.0,"['S40R', 'N17Z', 'V71A', 'I94M']"
1247.0,8.0,"['E92X', 'J76M', 'Y87A', 'N92I', 'Q78C', 'Q98U', 'M9E', 'L60K']",7.0,"['M30P', 'U97X', 'O73X', 'K75W', 'M2M', 'V49P', 'B57G']",4.0,"['E92X', 'J76M', 'Y87A', 'N92I']",4.0,"['Q78C', 'Q98U', 'M9E', 'L60K']"
1248.0,7.0,"['M30P', 'U97X', 'O73X', 'K75W', 'M2M', 'V49P', 'B57G']",6.0,"['F23N', 'V61Q', 'N97T', 'N92A', 'O97D', 'H77T']",3.0,"['M30P', 'U97X', 'O73X']",4.0,"['K75W', 'M2M', 'V49P', 'B57G']"
1249.0,6.0,"['F23N', 'V61Q', 'N97T', 'N92A', 'O97D', 'H77T']",7.0,"['U90W', 'P45Z', 'D24P', 'P67E', 'N23U', 'N54U', 'W67E']",5.0,"['F23N', 'V61Q', 'N97T', 'N92A', 'O97D']",1.0,['H77T']
1250.0,7.0,"['U90W', 'P45Z', 'D24P', 'P67E', 'N23U', 'N54U', 'W67E']",9.0,"['Z55L', 'E27Q', 'D26O', 'O41U', 'Z87J', 'B64V', 'S42B', 'S79R', 'C94P']",3.0,"['U90W', 'P45Z', 'D24P']",4.0,"['P67E', 'N23U', 'N54U', 'W67E']"
1251.0,9.0,"['Z55L', 'E27Q', 'D26O', 'O41U', 'Z87J', 'B64V', 'S42B', 'S79R', 'C94P']",6.0,"['G80K', 'N4B', 'F41G', 'P74Q', 'M83G', 'Q73C']",6.0,"['Z55L', 'E27Q', 'D26O', 'O41U', 'Z87J', 'B64V']",3.0,"['S42B', 'S79R', 'C94P']"
1252.0,6.0,"['G80K', 'N4B', 'F41G', 'P74Q', 'M83G', 'Q73C']",6.0,"['M6K', 'R83W', 'L59O', 'H94V', 'D92S', 'L34X']",3.0,"['G80K', 'N4B', 'F41G']",3.0,"['P74Q', 'M83G', 'Q73C']"
1253.0,6.0,"['M6K', 'R83W', 'L59O', 'H94V', 'D92S', 'L34X']",8.0,"['D22A', 'C37W', 'B7M', 'B98D', 'C56S', 'R20P', 'N81J', 'T83A']",4.0,"['M6K', 'R83W', 'L59O', 'H94V']",2.0,"['D92S', 'L34X']"
1254.0,8.0,"['D22A', 'C37W', 'B7M', 'B98D', 'C56S', 'R20P', 'N81J', 'T83A']",8.0,"['N84T', 'O74V', 'A5A', 'D76A', 'D64G', 'P55B', 'G28G', 'C45J']",5.0,"['D22A', 'C37W', 'B7M', 'B98D', 'C56S']",3.0,"['R20P', 'N81J', 'T83A']"
1255.0,8.0,"['N84T', 'O74V', 'A5A', 'D76A', 'D64G', 'P55B', 'G28G', 'C45J']",7.0,"['T36C', 'M16Z', 'C85T', 'W31H', 'S93Z', 'V62W', 'Y96Y']",4.0,"['N84T', 'O74V', 'A5A', 'D76A']",4.0,"['D64G', 'P55B', 'G28G', 'C45J']"
1256.0,7.0,"['T36C', 'M16Z', 'C85T', 'W31H', 'S93Z', 'V62W', 'Y96Y']",5.0,"['U23I', 'Q2Z', 'L13E', 'Y43H', 'B7U']",6.0,"['T36C', 'M16Z', 'C85T', 'W31H', 'S93Z', 'V62W']",1.0,['Y96Y']
1257.0,5.0,"['U23I', 'Q2Z', 'L13E', 'Y43H', 'B7U']",6.0,"['W77Z', 'B92P', 'D82D', 'D37D', 'T83B', 'R36Y']",5.0,"['U23I', 'Q2Z', 'L13E', 'Y43H', 'B7U']",0.0,[]
1258.0,6.0,"['W77Z', 'B92P', 'D82D', 'D37D', 'T83B', 'R36Y']",6.0,"['J53H', 'D13Z', 'F66U', 'G86P', 'B12Y', 'O87H']",4.0,"['W77Z', 'B92P', 'D82D', 'D37D']",2.0,"['T83B', 'R36Y']"
1259.0,6.0,"['J53H', 'D13Z', 'F66U', 'G86P', 'B12Y', 'O87H']",6.0,"['H22M', 'Y90R', 'A20N', 'J77M', 'T22C', 'P27M']",4.0,"['J53H', 'D13Z', 'F66U', 'G86P']",2.0,"['B12Y', 'O87H']"
1260.0,6.0,"['H22M', 'Y90R', 'A20N', 'J77M', 'T22C', 'P27M']",5.0,"['R34U', 'H24U', 'N56R', 'E31A', 'F80K']",4.0,"['H22M', 'Y90R', 'A20N', 'J77M']",2.0,"['T22C', 'P27M']"
1261.0,5.0,"['R34U', 'H24U', 'N56R', 'E31A', 'F80K']",8.0,"['T73R', 'A92G', 'P16Y', 'C9U', 'B18C', 'G64G', 'N1X', 'S88V']",5.0,"['R34U', 'H24U', 'N56R', 'E31A', 'F80K']",0.0,[]
1262.0,8.0,"['T73R', 'A92G', 'P16Y', 'C9U', 'B18C', 'G64G', 'N1X', 'S88V']",9.0,"['C87D', 'Z7U', 'R44A', 'E32Y', 'G52Y', 'E72D', 'H51B', 'Y60Y', 'V98P']",4.0,"['T73R', 'A92G', 'P16Y', 'C9U']",4.0,"['B18C', 'G64G', 'N1X', 'S88V']"
1263.0,9.0,"['C87D', 'Z7U', 'R44A', 'E32Y', 'G52Y', 'E72D', 'H51B', 'Y60Y', 'V98P']",6.0,"['L97T', 'C64I', 'A97E', 'F94H', 'V72E', 'Q53E']",5.0,"['C87D', 'Z7U', 'R44A', 'E32Y', 'G52Y']",4.0,"['E72D', 'H51B', 'Y60Y', 'V98P']"
1264.0,6.0,"['L97T', 'C64I', 'A97E', 'F94H', 'V72E', 'Q53E']",7.0,"['M79I', 'M97Q', 'C83F', 'M46U', 'Z35C', 'B52U', 'N10Y']",6.0,"['L97T', 'C64I', 'A97E', 'F94H', 'V72E', 'Q53E']",0.0,[]
1265.0,7.0,"['M79I', 'M97Q', 'C83F', 'M46U', 'Z35C', 'B52U', 'N10Y']",9.0,"['I37W', 'Z42N', 'L68S', 'F57V', 'T95C', 'S36J', 'A11V', 'Z88R', 'Q41D']",4.0,"['M79I', 'M97Q', 'C83F', 'M46U']",3.0,"['Z35C', 'B52U', 'N10Y']"
1266.0,9.0,"['I37W', 'Z42N', 'L68S', 'F57V', 'T95C', 'S36J', 'A11V', 'Z88R', 'Q41D']",7.0,"['B1K', 'E50A', 'O42J', 'E17M', 'V76H', 'W38F', 'K62T']",3.0,"['I37W', 'Z42N', 'L68S']",6.0,"['F57V', 'T95C', 'S36J', 'A11V', 'Z88R', 'Q41D']"
1267.0,7.0,"['B1K', 'E50A', 'O42J', 'E17M', 'V76H', 'W38F', 'K62T']",8.0,"['D89S', 'Q11P', 'I1C', 'S51R', 'V65P', 'D7Z', 'P54G', 'I7G']",5.0,"['B1K', 'E50A', 'O42J', 'E17M', 'V76H']",2.0,"['W38F', 'K62T']"
1268.0,8.0,"['D89S', 'Q11P', 'I1C', 'S51R', 'V65P', 'D7Z', 'P54G', 'I7G']",8.0,"['R15K', 'J52A', 'C50Q', 'T96O', 'F79X', 'M36S', 'D19D', 'G6W']",5.0,"['D89S', 'Q11P', 'I1C', 'S51R', 'V65P']",3.0,"['D7Z', 'P54G', 'I7G']"
1269.0,8.0,"['R15K', 'J52A', 'C50Q', 'T96O', 'F79X', 'M36S', 'D19D', 'G6W']",8.0,"['V48L', 'O56E', 'C70K', 'A14X', 'E87F', 'P52I', 'W86Z', 'G83Z']",5.0,"['R15K', 'J52A', 'C50Q', 'T96O', 'F79X']",3.0,"['M36S', 'D19D', 'G6W']"
1270.0,8.0,"['V48L', 'O56E', 'C70K', 'A14X', 'E87F', 'P52I', 'W86Z', 'G83Z']",6.0,"['V94R', 'K67H', 'Z36H', 'C78M', 'W24U', 'A31Q']",3.0,"['V48L', 'O56E', 'C70K']",5.0,"['A14X', 'E87F', 'P52I', 'W86Z', 'G83Z']"
1271.0,6.0,"['V94R', 'K67H', 'Z36H', 'C78M', 'W24U', 'A31Q']",7.0,"['M35X', 'N52X', 'D60B', 'E42Q', 'F93Z', 'K11L', 'E44Q']",3.0,"['V94R', 'K67H', 'Z36H']",3.0,"['C78M', 'W24U', 'A31Q']"
1272.0,7.0,"['M35X', 'N52X', 'D60B', 'E42Q', 'F93Z', 'K11L', 'E44Q']",6.0,"['J8W', 'W3T', 'Z66B', 'A95S', 'I81J', 'O64S']",4.0,"['M35X', 'N52X', 'D60B', 'E42Q']",3.0,"['F93Z', 'K11L', 'E44Q']"
1273.0,6.0,"['J8W', 'W3T', 'Z66B', 'A95S', 'I81J', 'O64S']",6.0,"['R5Z', 'X68W', 'P73E', 'V27S', 'Q99F', 'D78Q']",6.0,"['J8W', 'W3T', 'Z66B', 'A95S', 'I81J', 'O64S']",0.0,[]
1274.0,6.0,"['R5Z', 'X68W', 'P73E', 'V27S', 'Q99F', 'D78Q']",5.0,"['U47Z', 'F26Y', 'P82F', 'I66A', 'M27F']",6.0,"['R5Z', 'X68W', 'P73E', 'V27S', 'Q99F', 'D78Q']",0.0,[]
1275.0,5.0,"['U47Z', 'F26Y', 'P82F', 'I66A', 'M27F']",8.0,"['Y99T', 'C16F', 'I23O', 'Y6B', 'Z99P', 'F6I', 'O76D', 'O32E']",6.0,"['U47Z', 'F26Y', 'P82F', 'I66A', 'M27F', 'Y99T']",0.0,[]
1276.0,7.0,"['C16F', 'I23O', 'Y6B', 'Z99P', 'F6I', 'O76D', 'O32E']",7.0,"['Q3J', 'Z49S', 'M93T', 'I3C', 'T72V', 'K45K', 'Y95U']",4.0,"['C16F', 'I23O', 'Y6B', 'Z99P']",3.0,"['F6I', 'O76D', 'O32E']"
1277.0,7.0,"['Q3J', 'Z49S', 'M93T', 'I3C', 'T72V', 'K45K', 'Y95U']",7.0,"['I99T', 'B96V', 'W23D', 'W48Q', 'U100W', 'P3P', 'T98U']",4.0,"['Q3J', 'Z49S', 'M93T', 'I3C']",3.0,"['T72V', 'K45K', 'Y95U']"
1278.0,7.0,"['I99T', 'B96V', 'W23D', 'W48Q', 'U100W', 'P3P', 'T98U']",6.0,"['R95K', 'X48J', 'Q92B', 'W73Z', 'V76R', 'C96T']",3.0,"['I99T', 'B96V', 'W23D']",4.0,"['W48Q', 'U100W', 'P3P', 'T98U']"
1279.0,6.0,"['R95K', 'X48J', 'Q92B', 'W73Z', 'V76R', 'C96T']",8.0,"['U61B', 'S27Q', 'V35M', 'S3F', 'R68S', 'E36W', 'S82L', 'X8P']",6.0,"['R95K', 'X48J', 'Q92B', 'W73Z', 'V76R', 'C96T']",0.0,[]
1280.0,8.0,"['U61B', 'S27Q', 'V35M', 'S3F', 'R68S', 'E36W', 'S82L', 'X8P']",8.0,"['S81Y', 'C3D', 'C84F', 'S52D', 'Y32F', 'Q81V', 'D42F', 'R4S']",3.0,"['U61B', 'S27Q', 'V35M']",5.0,"['S3F', 'R68S', 'E36W', 'S82L', 'X8P']"
1281.0,8.0,"['S81Y', 'C3D', 'C84F', 'S52D', 'Y32F', 'Q81V', 'D42F', 'R4S']",5.0,"['X52B', 'G15N', 'N9G', 'K92B', 'M13E']",5.0,"['S81Y', 'C3D', 'C84F', 'S52D', 'Y32F']",3.0,"['Q81V', 'D42F', 'R4S']"
1282.0,5.0,"['X52B', 'G15N', 'N9G', 'K92B', 'M13E']",9.0,"['D46V', 'M72L', 'O5F', 'C43D', 'D9Z', 'S16I', 'M95Q', 'X61U', 'V18I']",4.0,"['X52B', 'G15N', 'N9G', 'K92B']",1.0,['M13E']
1283.0,9.0,"['D46V', 'M72L', 'O5F', 'C43D', 'D9Z', 'S16I', 'M95Q', 'X61U', 'V18I']",5.0,"['I75S', 'J19Y', 'N74Y', 'V33D', 'S14H']",6.0,"['D46V', 'M72L', 'O5F', 'C43D', 'D9Z', 'S16I']",3.0,"['M95Q', 'X61U', 'V18I']"
1284.0,5.0,"['I75S', 'J19Y', 'N74Y', 'V33D', 'S14H']",7.0,"['A16U', 'Z20R', 'Y22G', 'X48J', 'F78G', 'W58I', 'G82K']",4.0,"['I75S', 'J19Y', 'N74Y', 'V33D']",1.0,['S14H']
1285.0,7.0,"['A16U', 'Z20R', 'Y22G', 'X48J', 'F78G', 'W58I', 'G82K']",9.0,"['V51C', 'Z91H', 'P77L', 'A38E', 'W90P', 'W93S', 'T72S', 'D48G', 'W68H']",6.0,"['A16U', 'Z20R', 'Y22G', 'X48J', 'F78G', 'W58I']",1.0,['G82K']
1286.0,9.0,"['V51C', 'Z91H', 'P77L', 'A38E', 'W90P', 'W93S', 'T72S', 'D48G', 'W68H']",7.0,"['U32V', 'B70C', 'X80K', 'S2M', 'L55L', 'R40C', 'I10K']",3.0,"['V51C', 'Z91H', 'P77L']",6.0,"['A38E', 'W90P', 'W93S', 'T72S', 'D48G', 'W68H']"
1287.0,7.0,"['U32V', 'B70C', 'X80K', 'S2M', 'L55L', 'R40C', 'I10K']",9.0,"['M58R', 'V4J', 'Q42M', 'T41W', 'W2R', 'Z40S', 'C7L', 'B91H', 'I93P']",6.0,"['U32V', 'B70C', 'X80K', 'S2M', 'L55L', 'R40C']",1.0,['I10K']
1288.0,9.0,"['M58R', 'V4J', 'Q42M', 'T41W', 'W2R', 'Z40S', 'C7L', 'B91H', 'I93P']",7.0,"['A35G', 'S39Q', 'G75X', 'N38M', 'D3A', 'M23L', 'Y16X']",3.0,"['M58R', 'V4J', 'Q42M']",6.0,"['T41W', 'W2R', 'Z40S', 'C7L', 'B91H', 'I93P']"
1289.0,7.0,"['A35G', 'S39Q', 'G75X', 'N38M', 'D3A', 'M23L', 'Y16X']",6.0,"['D7Q', 'G27F', 'T37G', 'D61V', 'J23X', 'D15Q']",6.0,"['A35G', 'S39Q', 'G75X', 'N38M', 'D3A', 'M23L']",1.0,['Y16X']
1290.0,6.0,"['D7Q', 'G27F', 'T37G', 'D61V', 'J23X', 'D15Q']",9.0,"['J53I', 'M16X', 'R43Z', 'M99Q', 'X66N', 'X69A', 'B3A', 'U70V', 'U41U']",4.0,"['D7Q', 'G27F', 'T37G', 'D61V']",2.0,"['J23X', 'D15Q']"
