Semana,Longitud cola,Cola,Arribos,Autos,Atenciones,Atendidos,Despachos,Despachados
1138.0,6.0,"['E96D', 'K49K', 'Z50D', 'X86S', 'G23R', 'L22Y']",7.0,"['K4Z', 'W71T', 'H32I', 'K79Q', 'S39K', 'K44C', 'O100Z']",3.0,"['E96D', 'K49K', 'Z50D']",3.0,"['X86S', 'G23R', 'L22Y']"
1139.0,7.0,"['K4Z', 'W71T', 'H32I', 'K79Q', 'S39K', 'K44C', 'O100Z']",6.0,"['Z19W', 'E33S', 'Y11O', 'E95B', 'U77D', 'N42H']",3.0,"['K4Z', 'W71T', 'H32I']",4.0,"['K79Q', 'S39K', 'K44C', 'O100Z']"
1140.0,6.0,"['Z19W', 'E33S', 'Y11O', 'E95B', 'U77D', 'N42H']",7.0,"['Z25I', 'Z66S', 'X30I', 'V13N', 'B96P', 'M50Q', 'M43W']",6.0,"['Z19W', 'E33S', 'Y11O', 'E95B', 'U77D', 'N42H']",0.0,[]
1141.0,7.0,"['Z25I', 'Z66S', 'X30I', 'V13N', 'B96P', 'M50Q', 'M43W']",8.0,"['X75Y', 'U35E', 'C72M', 'Y24Z', 'F8P', 'Q14S', 'A85S', 'B28I']",6.0,"['Z25I', 'Z66S', 'X30I', 'V13N', 'B96P', 'M50Q']",1.0,['M43W']
1142.0,8.0,"['X75Y', 'U35E', 'C72M', 'Y24Z', 'F8P', 'Q14S', 'A85S', 'B28I']",7.0,"['G18S', 'H30W', 'I89Y', 'V100E', 'D86M', 'P20K', 'P14F']",6.0,"['X75Y', 'U35E', 'C72M', 'Y24Z', 'F8P', 'Q14S']",2.0,"['A85S', 'B28I']"
1143.0,7.0,"['G18S', 'H30W', 'I89Y', 'V100E', 'D86M', 'P20K', 'P14F']",8.0,"['E7D', 'P46P', 'J43O', 'U26K', 'E10A', 'P27J', 'G45G', 'L62F']",3.0,"['G18S', 'H30W', 'I89Y']",4.0,"['V100E', 'D86M', 'P20K', 'P14F']"
1144.0,8.0,"['E7D', 'P46P', 'J43O', 'U26K', 'E10A', 'P27J', 'G45G', 'L62F']",5.0,"['M57A', 'D62R', 'I3T', 'R27O', 'O57K']",5.0,"['E7D', 'P46P', 'J43O', 'U26K', 'E10A']",3.0,"['P27J', 'G45G', 'L62F']"
1145.0,5.0,"['M57A', 'D62R', 'I3T', 'R27O', 'O57K']",8.0,"['Y83H', 'J79F', 'W49A', 'J9K', 'E75G', 'R50B', 'S9I', 'T22B']",5.0,"['M57A', 'D62R', 'I3T', 'R27O', 'O57K']",0.0,[]
1146.0,8.0,"['Y83H', 'J79F', 'W49A', 'J9K', 'E75G', 'R50B', 'S9I', 'T22B']",6.0,"['U81V', 'Q62E', 'E58L', 'C12B', 'M85F', 'Q72J']",5.0,"['Y83H', 'J79F', 'W49A', 'J9K', 'E75G']",3.0,"['R50B', 'S9I', 'T22B']"
1147.0,6.0,"['U81V', 'Q62E', 'E58L', 'C12B', 'M85F', 'Q72J']",7.0,"['K90I', 'Z82L', 'O89D', 'K92I', 'P77M', 'F48E', 'O55C']",4.0,"['U81V', 'Q62E', 'E58L', 'C12B']",2.0,"['M85F', 'Q72J']"
1148.0,7.0,"['K90I', 'Z82L', 'O89D', 'K92I', 'P77M', 'F48E', 'O55C']",7.0,"['Q16Z', 'I42L', 'N63F', 'Q99V', 'C35I', 'Q92V', 'A17L']",6.0,"['K90I', 'Z82L', 'O89D', 'K92I', 'P77M', 'F48E']",1.0,['O55C']
1149.0,7.0,"['Q16Z', 'I42L', 'N63F', 'Q99V', 'C35I', 'Q92V', 'A17L']",6.0,"['Y44B', 'Y55F', 'A78O', 'P90S', 'T5C', 'O64I']",5.0,"['Q16Z', 'I42L', 'N63F', 'Q99V', 'C35I']",2.0,"['Q92V', 'A17L']"
1150.0,6.0,"['Y44B', 'Y55F', 'A78O', 'P90S', 'T5C', 'O64I']",7.0,"['T92T', 'V66A', 'R41N', 'W15Q', 'D21E', 'F65W', 'O43K']",6.0,"['Y44B', 'Y55F', 'A78O', 'P90S', 'T5C', 'O64I']",0.0,[]
1151.0,7.0,"['T92T', 'V66A', 'R41N', 'W15Q', 'D21E', 'F65W', 'O43K']",8.0,"['C44O', 'H12N', 'M17K', 'N93T', 'T4N', 'E5Q', 'I27K', 'T91T']",6.0,"['T92T', 'V66A', 'R41N', 'W15Q', 'D21E', 'F65W']",1.0,['O43K']
1152.0,8.0,"['C44O', 'H12N', 'M17K', 'N93T', 'T4N', 'E5Q', 'I27K', 'T91T']",8.0,"['Z16V', 'Q23Q', 'S6U', 'O64U', 'C39D', 'Q27T', 'U85N', 'O7N']",6.0,"['C44O', 'H12N', 'M17K', 'N93T', 'T4N', 'E5Q']",2.0,"['I27K', 'T91T']"
1153.0,8.0,"['Z16V', 'Q23Q', 'S6U', 'O64U', 'C39D', 'Q27T', 'U85N', 'O7N']",7.0,"['A69M', 'F77S', 'N79K', 'L20Z', 'N4C', 'H96Z', 'V59F']",4.0,"['Z16V', 'Q23Q', 'S6U', 'O64U']",4.0,"['C39D', 'Q27T', 'U85N', 'O7N']"
1154.0,7.0,"['A69M', 'F77S', 'N79K', 'L20Z', 'N4C', 'H96Z', 'V59F']",7.0,"['O77W', 'X93F', 'V82P', 'B19K', 'B44L', 'C46H', 'T57J']",3.0,"['A69M', 'F77S', 'N79K']",4.0,"['L20Z', 'N4C', 'H96Z', 'V59F']"
1155.0,7.0,"['O77W', 'X93F', 'V82P', 'B19K', 'B44L', 'C46H', 'T57J']",7.0,"['J67S', 'O61Q', 'G44N', 'O12W', 'S56H', 'E40S', 'N92J']",4.0,"['O77W', 'X93F', 'V82P', 'B19K']",3.0,"['B44L', 'C46H', 'T57J']"
1156.0,7.0,"['J67S', 'O61Q', 'G44N', 'O12W', 'S56H', 'E40S', 'N92J']",5.0,"['S65I', 'L97Q', 'D48C', 'U10G', 'I7O']",4.0,"['J67S', 'O61Q', 'G44N', 'O12W']",3.0,"['S56H', 'E40S', 'N92J']"
1157.0,5.0,"['S65I', 'L97Q', 'D48C', 'U10G', 'I7O']",8.0,"['I15Z', 'T30J', 'C16C', 'H91Q', 'L86E', 'J17Z', 'Y76S', 'P16H']",4.0,"['S65I', 'L97Q', 'D48C', 'U10G']",1.0,['I7O']
1158.0,8.0,"['I15Z', 'T30J', 'C16C', 'H91Q', 'L86E', 'J17Z', 'Y76S', 'P16H']",6.0,"['G17N', 'Z68G', 'C81X', 'G83F', 'K8Z', 'Q30Q']",4.0,"['I15Z', 'T30J', 'C16C', 'H91Q']",4.0,"['L86E', 'J17Z', 'Y76S', 'P16H']"
1159.0,6.0,"['G17N', 'Z68G', 'C81X', 'G83F', 'K8Z', 'Q30Q']",6.0,"['X15D', 'E44M', 'U24W', 'X92Z', 'O76N', 'V6A']",4.0,"['G17N', 'Z68G', 'C81X', 'G83F']",2.0,"['K8Z', 'Q30Q']"
1160.0,6.0,"['X15D', 'E44M', 'U24W', 'X92Z', 'O76N', 'V6A']",6.0,"['L66S', 'V94K', 'O26O', 'G27L', 'U23Z', 'F81V']",3.0,"['X15D', 'E44M', 'U24W']",3.0,"['X92Z', 'O76N', 'V6A']"
1161.0,6.0,"['L66S', 'V94K', 'O26O', 'G27L', 'U23Z', 'F81V']",8.0,"['A31L', 'L70J', 'L25C', 'V77O', 'A68G', 'L43R', 'G37Y', 'H79L']",3.0,"['L66S', 'V94K', 'O26O']",3.0,"['G27L', 'U23Z', 'F81V']"
1162.0,8.0,"['A31L', 'L70J', 'L25C', 'V77O', 'A68G', 'L43R', 'G37Y', 'H79L']",6.0,"['O67O', 'Y80L', 'R4R', 'H89X', 'R18T', 'N62P']",6.0,"['A31L', 'L70J', 'L25C', 'V77O', 'A68G', 'L43R']",2.0,"['G37Y', 'H79L']"
1163.0,6.0,"['O67O', 'Y80L', 'R4R', 'H89X', 'R18T', 'N62P']",9.0,"['T94M', 'P83H', 'D11B', 'H47U', 'V7M', 'C22O', 'Z24Y', 'R68Z', 'Z1R']",5.0,"['O67O', 'Y80L', 'R4R', 'H89X', 'R18T']",1.0,['N62P']
1164.0,9.0,"['T94M', 'P83H', 'D11B', 'H47U', 'V7M', 'C22O', 'Z24Y', 'R68Z', 'Z1R']",6.0,"['A97Y', 'G67M', 'N70B', 'S55K', 'N1U', 'C37M']",6.0,"['T94M', 'P83H', 'D11B', 'H47U', 'V7M', 'C22O']",3.0,"['Z24Y', 'R68Z', 'Z1R']"
1165.0,6.0,"['A97Y', 'G67M', 'N70B', 'S55K', 'N1U', 'C37M']",8.0,"['Z62C', 'Z51D', 'C33F', 'P87K', 'K13R', 'V49V', 'R56Y', 'S41C']",3.0,"['A97Y', 'G67M', 'N70B']",3.0,"['S55K', 'N1U', 'C37M']"
1166.0,8.0,"['Z62C', 'Z51D', 'C33F', 'P87K', 'K13R', 'V49V', 'R56Y', 'S41C']",7.0,"['L17P', 'U56B', 'E35P', 'W89G', 'G83S', 'Z44L', 'Z95L']",5.0,"['Z62C', 'Z51D', 'C33F', 'P87K', 'K13R']",3.0,"['V49V', 'R56Y', 'S41C']"
1167.0,7.0,"['L17P', 'U56B', 'E35P', 'W89G', 'G83S', 'Z44L', 'Z95L']",7.0,"['V67U', 'D8F', 'S44A', 'U89O', 'K86Z', 'U75T', 'Q85K']",6.0,"['L17P', 'U56B', 'E35P', 'W89G', 'G83S', 'Z44L']",1.0,['Z95L']
1168.0,7.0,"['V67U', 'D8F', 'S44A', 'U89O', 'K86Z', 'U75T', 'Q85K']",7.0,"['P61S', 'I36X', 'N53V', 'V54F', 'O16N', 'A35R', 'Q72A']",3.0,"['V67U', 'D8F', 'S44A']",4.0,"['U89O', 'K86Z', 'U75T', 'Q85K']"
1169.0,7.0,"['P61S', 'I36X', 'N53V', 'V54F', 'O16N', 'A35R', 'Q72A']",6.0,"['D30O', 'F94G', 'U98S', 'D55Y', 'G17V', 'T70I']",4.0,"['P61S', 'I36X', 'N53V', 'V54F']",3.0,"['O16N', 'A35R', 'Q72A']"
1170.0,6.0,"['D30O', 'F94G', 'U98S', 'D55Y', 'G17V', 'T70I']",5.0,"['V23O', 'H71S', 'C7D', 'P48Q', 'F95Z']",3.0,"['D30O', 'F94G', 'U98S']",3.0,"['D55Y', 'G17V', 'T70I']"
1171.0,5.0,"['V23O', 'H71S', 'C7D', 'P48Q', 'F95Z']",8.0,"['M29A', 'B2O', 'G85T', 'K63P', 'F43K', 'Y67T', 'G20Y', 'B83A']",3.0,"['V23O', 'H71S', 'C7D']",2.0,"['P48Q', 'F95Z']"
1172.0,8.0,"['M29A', 'B2O', 'G85T', 'K63P', 'F43K', 'Y67T', 'G20Y', 'B83A']",7.0,"['T65F', 'A82B', 'F73J', 'W82P', 'E5B', 'O9D', 'O60W']",3.0,"['M29A', 'B2O', 'G85T']",5.0,"['K63P', 'F43K', 'Y67T', 'G20Y', 'B83A']"
1173.0,7.0,"['T65F', 'A82B', 'F73J', 'W82P', 'E5B', 'O9D', 'O60W']",8.0,"['L35T', 'R94Z', 'O29P', 'O67B', 'T50Z', 'Z18Y', 'Y46Z', 'O28J']",5.0,"['T65F', 'A82B', 'F73J', 'W82P', 'E5B']",2.0,"['O9D', 'O60W']"
1174.0,8.0,"['L35T', 'R94Z', 'O29P', 'O67B', 'T50Z', 'Z18Y', 'Y46Z', 'O28J']",7.0,"['C54N', 'W55V', 'D97F', 'U26C', 'S67R', 'O43U', 'R21V']",6.0,"['L35T', 'R94Z', 'O29P', 'O67B', 'T50Z', 'Z18Y']",2.0,"['Y46Z', 'O28J']"
1175.0,7.0,"['C54N', 'W55V', 'D97F', 'U26C', 'S67R', 'O43U', 'R21V']",8.0,"['E18U', 'T14D', 'Q96I', 'S70G', 'I6Z', 'X10D', 'B62A', 'N74K']",3.0,"['C54N', 'W55V', 'D97F']",4.0,"['U26C', 'S67R', 'O43U', 'R21V']"
1176.0,8.0,"['E18U', 'T14D', 'Q96I', 'S70G', 'I6Z', 'X10D', 'B62A', 'N74K']",7.0,"['L43U', 'Z57G', 'Y34G', 'I2E', 'L92H', 'L26T', 'P13N']",4.0,"['E18U', 'T14D', 'Q96I', 'S70G']",4.0,"['I6Z', 'X10D', 'B62A', 'N74K']"
1177.0,7.0,"['L43U', 'Z57G', 'Y34G', 'I2E', 'L92H', 'L26T', 'P13N']",8.0,"['M33K', 'F51J', 'A1T', 'U63O', 'G94V', 'J51J', 'A16R', 'U81C']",6.0,"['L43U', 'Z57G', 'Y34G', 'I2E', 'L92H', 'L26T']",1.0,['P13N']
1178.0,8.0,"['M33K', 'F51J', 'A1T', 'U63O', 'G94V', 'J51J', 'A16R', 'U81C']",7.0,"['F83W', 'U67N', 'M27R', 'P89A', 'H25T', 'P56Q', 'R6B']",3.0,"['M33K', 'F51J', 'A1T']",5.0,"['U63O', 'G94V', 'J51J', 'A16R', 'U81C']"
1179.0,7.0,"['F83W', 'U67N', 'M27R', 'P89A', 'H25T', 'P56Q', 'R6B']",5.0,"['B13J', 'P66J', 'D78R', 'A18J', 'T83G']",3.0,"['F83W', 'U67N', 'M27R']",4.0,"['P89A', 'H25T', 'P56Q', 'R6B']"
1180.0,5.0,"['B13J', 'P66J', 'D78R', 'A18J', 'T83G']",6.0,"['A70Z', 'Q74U', 'N5P', 'G54Y', 'O34O', 'R61N']",4.0,"['B13J', 'P66J', 'D78R', 'A18J']",1.0,['T83G']
1181.0,6.0,"['A70Z', 'Q74U', 'N5P', 'G54Y', 'O34O', 'R61N']",7.0,"['W63T', 'L57B', 'U83H', 'Q73D', 'T25J', 'E68I', 'J50M']",3.0,"['A70Z', 'Q74U', 'N5P']",3.0,"['G54Y', 'O34O', 'R61N']"
1182.0,7.0,"['W63T', 'L57B', 'U83H', 'Q73D', 'T25J', 'E68I', 'J50M']",9.0,"['T49O', 'X24U', 'D100T', 'B40N', 'X96S', 'R65Z', 'O75M', 'N95T', 'B37L']",5.0,"['W63T', 'L57B', 'U83H', 'Q73D', 'T25J']",2.0,"['E68I', 'J50M']"
1183.0,9.0,"['T49O', 'X24U', 'D100T', 'B40N', 'X96S', 'R65Z', 'O75M', 'N95T', 'B37L']",9.0,"['Z22O', 'D76W', 'X68P', 'W9A', 'I32U', 'D3D', 'I100I', 'F74X', 'E2L']",6.0,"['T49O', 'X24U', 'D100T', 'B40N', 'X96S', 'R65Z']",3.0,"['O75M', 'N95T', 'B37L']"
1184.0,9.0,"['Z22O', 'D76W', 'X68P', 'W9A', 'I32U', 'D3D', 'I100I', 'F74X', 'E2L']",7.0,"['K88C', 'X38T', 'G82J', 'K8H', 'U36E', 'O30Y', 'Z48K']",4.0,"['Z22O', 'D76W', 'X68P', 'W9A']",5.0,"['I32U', 'D3D', 'I100I', 'F74X', 'E2L']"
1185.0,7.0,"['K88C', 'X38T', 'G82J', 'K8H', 'U36E', 'O30Y', 'Z48K']",7.0,"['T21F', 'N96R', 'S38Y', 'W12A', 'A35O', 'W89I', 'N73Z']",3.0,"['K88C', 'X38T', 'G82J']",4.0,"['K8H', 'U36E', 'O30Y', 'Z48K']"
1186.0,7.0,"['T21F', 'N96R', 'S38Y', 'W12A', 'A35O', 'W89I', 'N73Z']",7.0,"['V51U', 'H89O', 'F67A', 'W89W', 'B49H', 'P80G', 'C60X']",3.0,"['T21F', 'N96R', 'S38Y']",4.0,"['W12A', 'A35O', 'W89I', 'N73Z']"
1187.0,7.0,"['V51U', 'H89O', 'F67A', 'W89W', 'B49H', 'P80G', 'C60X']",7.0,"['V51Y', 'O53K', 'B92F', 'E30E', 'B22L', 'P90M', 'M44Q']",3.0,"['V51U', 'H89O', 'F67A']",4.0,"['W89W', 'B49H', 'P80G', 'C60X']"
1188.0,7.0,"['V51Y', 'O53K', 'B92F', 'E30E', 'B22L', 'P90M', 'M44Q']",5.0,"['V11E', 'F41U', 'Q59S', 'Z82S', 'F14Q']",3.0,"['V51Y', 'O53K', 'B92F']",4.0,"['E30E', 'B22L', 'P90M', 'M44Q']"
1189.0,5.0,"['V11E', 'F41U', 'Q59S', 'Z82S', 'F14Q']",9.0,"['C24I', 'A58L', 'X82Z', 'Q21R', 'H16X', 'M90K', 'C91J', 'K28M', 'S31T']",5.0,"['V11E', 'F41U', 'Q59S', 'Z82S', 'F14Q']",0.0,[]
1190.0,9.0,"['C24I', 'A58L', 'X82Z', 'Q21R', 'H16X', 'M90K', 'C91J', 'K28M', 'S31T']",6.0,"['Z26F', 'Q59N', 'R4Y', 'O29N', 'H90D', 'S6Y']",6.0,"['C24I', 'A58L', 'X82Z', 'Q21R', 'H16X', 'M90K']",3.0,"['C91J', 'K28M', 'S31T']"
1191.0,6.0,"['Z26F', 'Q59N', 'R4Y', 'O29N', 'H90D', 'S6Y']",6.0,"['V90A', 'T90N', 'M21Y', 'X48D', 'H79H', 'C90T']",6.0,"['Z26F', 'Q59N', 'R4Y', 'O29N', 'H90D', 'S6Y']",0.0,[]
1192.0,6.0,"['V90A', 'T90N', 'M21Y', 'X48D', 'H79H', 'C90T']",7.0,"['W13V', 'F52H', 'Y72C', 'V22G', 'H59Y', 'D25E', 'Q24X']",5.0,"['V90A', 'T90N', 'M21Y', 'X48D', 'H79H']",1.0,['C90T']
1193.0,7.0,"['W13V', 'F52H', 'Y72C', 'V22G', 'H59Y', 'D25E', 'Q24X']",8.0,"['L2Y', 'X63Y', 'C1S', 'P52I', 'Q42B', 'P53I', 'U41G', 'W67T']",5.0,"['W13V', 'F52H', 'Y72C', 'V22G', 'H59Y']",2.0,"['D25E', 'Q24X']"
1194.0,8.0,"['L2Y', 'X63Y', 'C1S', 'P52I', 'Q42B', 'P53I', 'U41G', 'W67T']",7.0,"['B100H', 'E11H', 'O41Z', 'B35P', 'N34Q', 'T66Y', 'E81K']",5.0,"['L2Y', 'X63Y', 'C1S', 'P52I', 'Q42B']",3.0,"['P53I', 'U41G', 'W67T']"
1195.0,7.0,"['B100H', 'E11H', 'O41Z', 'B35P', 'N34Q', 'T66Y', 'E81K']",9.0,"['A24W', 'X16Z', 'C4F', 'U58Q', 'M74N', 'Q97S', 'Z49V', 'E77X', 'X3Y']",3.0,"['B100H', 'E11H', 'O41Z']",4.0,"['B35P', 'N34Q', 'T66Y', 'E81K']"
1196.0,9.0,"['A24W', 'X16Z', 'C4F', 'U58Q', 'M74N', 'Q97S', 'Z49V', 'E77X', 'X3Y']",6.0,"['J27T', 'O67D', 'E13O', 'G12T', 'B43O', 'W58I']",6.0,"['A24W', 'X16Z', 'C4F', 'U58Q', 'M74N', 'Q97S']",3.0,"['Z49V', 'E77X', 'X3Y']"
1197.0,6.0,"['J27T', 'O67D', 'E13O', 'G12T', 'B43O', 'W58I']",6.0,"['T71U', 'F37K', 'W42F', 'D30W', 'T85P', 'N87U']",4.0,"['J27T', 'O67D', 'E13O', 'G12T']",2.0,"['B43O', 'W58I']"
1198.0,6.0,"['T71U', 'F37K', 'W42F', 'D30W', 'T85P', 'N87U']",6.0,"['A50Q', 'T68S', 'V97X', 'K39Y', 'Z39O', 'U66D']",5.0,"['T71U', 'F37K', 'W42F', 'D30W', 'T85P']",1.0,['N87U']
1199.0,6.0,"['A50Q', 'T68S', 'V97X', 'K39Y', 'Z39O', 'U66D']",5.0,"['D91U', 'P96Z', 'J50X', 'F65X', 'Z7P']",5.0,"['A50Q', 'T68S', 'V97X', 'K39Y', 'Z39O']",1.0,['U66D']
1200.0,5.0,"['D91U', 'P96Z', 'J50X', 'F65X', 'Z7P']",7.0,"['F27D', 'X5N', 'Z4L', 'K14M', 'G39E', 'U99O', 'Y59T']",6.0,"['D91U', 'P96Z', 'J50X', 'F65X', 'Z7P', 'F27D']",0.0,[]
1201.0,6.0,"['X5N', 'Z4L', 'K14M', 'G39E', 'U99O', 'Y59T']",8.0,"['X15A', 'W17H', 'Q14W', 'O66D', 'R16O', 'A27L', 'E78I', 'L51G']",5.0,"['X5N', 'Z4L', 'K14M', 'G39E', 'U99O']",1.0,['Y59T']
1202.0,8.0,"['X15A', 'W17H', 'Q14W', 'O66D', 'R16O', 'A27L', 'E78I', 'L51G']",9.0,"['R36N', 'W24Y', 'Y24E', 'W10G', 'D16D', 'A67S', 'Y79E', 'A65I', 'X99Y']",6.0,"['X15A', 'W17H', 'Q14W', 'O66D', 'R16O', 'A27L']",2.0,"['E78I', 'L51G']"
1203.0,9.0,"['R36N', 'W24Y', 'Y24E', 'W10G', 'D16D', 'A67S', 'Y79E', 'A65I', 'X99Y']",7.0,"['L43T', 'L24R', 'D14R', 'Q76E', 'F7T', 'S32X', 'E83J']",3.0,"['R36N', 'W24Y', 'Y24E']",6.0,"['W10G', 'D16D', 'A67S', 'Y79E', 'A65I', 'X99Y']"
1204.0,7.0,"['L43T', 'L24R', 'D14R', 'Q76E', 'F7T', 'S32X', 'E83J']",8.0,"['C7S', 'R65K', 'K33J', 'X68Z', 'P40P', 'D66Z', 'Y58X', 'E11V']",4.0,"['L43T', 'L24R', 'D14R', 'Q76E']",3.0,"['F7T', 'S32X', 'E83J']"
1205.0,8.0,"['C7S', 'R65K', 'K33J', 'X68Z', 'P40P', 'D66Z', 'Y58X', 'E11V']",7.0,"['X89F', 'I2Z', 'F51U', 'Q67B', 'K89T', 'D26F', 'O9D']",6.0,"['C7S', 'R65K', 'K33J', 'X68Z', 'P40P', 'D66Z']",2.0,"['Y58X', 'E11V']"
1206.0,7.0,"['X89F', 'I2Z', 'F51U', 'Q67B', 'K89T', 'D26F', 'O9D']",9.0,"['A92P', 'V11O', 'S3N', 'I13E', 'O99C', 'I33D', 'N28H', 'D39J', 'V30J']",5.0,"['X89F', 'I2Z', 'F51U', 'Q67B', 'K89T']",2.0,"['D26F', 'O9D']"
1207.0,9.0,"['A92P', 'V11O', 'S3N', 'I13E', 'O99C', 'I33D', 'N28H', 'D39J', 'V30J']",8.0,"['C73H', 'Z23O', 'L72T', 'J54G', 'W46G', 'T98S', 'V94I', 'O60Q']",5.0,"['A92P', 'V11O', 'S3N', 'I13E', 'O99C']",4.0,"['I33D', 'N28H', 'D39J', 'V30J']"
1208.0,8.0,"['C73H', 'Z23O', 'L72T', 'J54G', 'W46G', 'T98S', 'V94I', 'O60Q']",8.0,"['N43T', 'U97V', 'W53C', 'N39A', 'Y24I', 'I32C', 'F89O', 'T74M']",6.0,"['C73H', 'Z23O', 'L72T', 'J54G', 'W46G', 'T98S']",2.0,"['V94I', 'O60Q']"
1209.0,8.0,"['N43T', 'U97V', 'W53C', 'N39A', 'Y24I', 'I32C', 'F89O', 'T74M']",8.0,"['R91K', 'G45E', 'M60R', 'H23A', 'F72V', 'P77T', 'M78B', 'A5V']",6.0,"['N43T', 'U97V', 'W53C', 'N39A', 'Y24I', 'I32C']",2.0,"['F89O', 'T74M']"
1210.0,8.0,"['R91K', 'G45E', 'M60R', 'H23A', 'F72V', 'P77T', 'M78B', 'A5V']",6.0,"['B56B', 'F49W', 'R40F', 'W78X', 'G89G', 'L56B']",3.0,"['R91K', 'G45E', 'M60R']",5.0,"['H23A', 'F72V', 'P77T', 'M78B', 'A5V']"
1211.0,6.0,"['B56B', 'F49W', 'R40F', 'W78X', 'G89G', 'L56B']",6.0,"['W95Z', 'B78N', 'S30G', 'H8T', 'O24D', 'B7D']",5.0,"['B56B', 'F49W', 'R40F', 'W78X', 'G89G']",1.0,['L56B']
1212.0,6.0,"['W95Z', 'B78N', 'S30G', 'H8T', 'O24D', 'B7D']",6.0,"['I40W', 'O14P', 'V26V', 'H81L', 'T46Z', 'W20W']",4.0,"['W95Z', 'B78N', 'S30G', 'H8T']",2.0,"['O24D', 'B7D']"
1213.0,6.0,"['I40W', 'O14P', 'V26V', 'H81L', 'T46Z', 'W20W']",7.0,"['I61W', 'E87K', 'Q78P', 'E97G', 'C50D', 'Q3N', 'N18N']",5.0,"['I40W', 'O14P', 'V26V', 'H81L', 'T46Z']",1.0,['W20W']
1214.0,7.0,"['I61W', 'E87K', 'Q78P', 'E97G', 'C50D', 'Q3N', 'N18N']",5.0,"['S27O', 'S84G', 'I74M', 'N5H', 'Z4M']",6.0,"['I61W', 'E87K', 'Q78P', 'E97G', 'C50D', 'Q3N']",1.0,['N18N']
1215.0,5.0,"['S27O', 'S84G', 'I74M', 'N5H', 'Z4M']",6.0,"['J93J', 'Y29T', 'L77Q', 'E64W', 'K15F', 'X37K']",5.0,"['S27O', 'S84G', 'I74M', 'N5H', 'Z4M']",0.0,[]
1216.0,6.0,"['J93J', 'Y29T', 'L77Q', 'E64W', 'K15F', 'X37K']",8.0,"['W76S', 'L51T', 'I72N', 'K26V', 'F63F', 'B20V', 'U16D', 'U17W']",5.0,"['J93J', 'Y29T', 'L77Q', 'E64W', 'K15F']",1.0,['X37K']
1217.0,8.0,"['W76S', 'L51T', 'I72N', 'K26V', 'F63F', 'B20V', 'U16D', 'U17W']",5.0,"['N59S', 'X26M', 'O68A', 'K91J', 'G17X']",6.0,"['W76S', 'L51T', 'I72N', 'K26V', 'F63F', 'B20V']",2.0,"['U16D', 'U17W']"
1218.0,5.0,"['N59S', 'X26M', 'O68A', 'K91J', 'G17X']",6.0,"['Z32X', 'J13I', 'V62O', 'M12O', 'N86I', 'Z69N']",3.0,"['N59S', 'X26M', 'O68A']",2.0,"['K91J', 'G17X']"
1219.0,6.0,"['Z32X', 'J13I', 'V62O', 'M12O', 'N86I', 'Z69N']",7.0,"['W49Q', 'D58P', 'B42W', 'A28T', 'A73R', 'K76T', 'X41W']",4.0,"['Z32X', 'J13I', 'V62O', 'M12O']",2.0,"['N86I', 'Z69N']"
1220.0,7.0,"['W49Q', 'D58P', 'B42W', 'A28T', 'A73R', 'K76T', 'X41W']",8.0,"['E51M', 'Y82R', 'L25K', 'Z93C', 'N29T', 'V1A', 'O84G', 'A8G']",3.0,"['W49Q', 'D58P', 'B42W']",4.0,"['A28T', 'A73R', 'K76T', 'X41W']"
1221.0,8.0,"['E51M', 'Y82R', 'L25K', 'Z93C', 'N29T', 'V1A', 'O84G', 'A8G']",7.0,"['O29X', 'M14X', 'M48Y', 'Q97O', 'D24Y', 'N90I', 'R53D']",3.0,"['E51M', 'Y82R', 'L25K']",5.0,"['Z93C', 'N29T', 'V1A', 'O84G', 'A8G']"
1222.0,7.0,"['O29X', 'M14X', 'M48Y', 'Q97O', 'D24Y', 'N90I', 'R53D']",8.0,"['V83Y', 'H89J', 'X20O', 'R68H', 'E29N', 'T77W', 'J87H', 'Y46I']",5.0,"['O29X', 'M14X', 'M48Y', 'Q97O', 'D24Y']",2.0,"['N90I', 'R53D']"
1223.0,8.0,"['V83Y', 'H89J', 'X20O', 'R68H', 'E29N', 'T77W', 'J87H', 'Y46I']",7.0,"['K38K', 'B24S', 'L67I', 'U19G', 'I17F', 'W82H', 'L22R']",3.0,"['V83Y', 'H89J', 'X20O']",5.0,"['R68H', 'E29N', 'T77W', 'J87H', 'Y46I']"
1224.0,7.0,"['K38K', 'B24S', 'L67I', 'U19G', 'I17F', 'W82H', 'L22R']",8.0,"['J99A', 'K57P', 'T85Z', 'I5C', 'B67A', 'K27J', 'J68C', 'X23L']",3.0,"['K38K', 'B24S', 'L67I']",4.0,"['U19G', 'I17F', 'W82H', 'L22R']"
1225.0,8.0,"['J99A', 'K57P', 'T85Z', 'I5C', 'B67A', 'K27J', 'J68C', 'X23L']",7.0,"['Z4A', 'Q73W', 'T66O', 'T92Z', 'H52B', 'M11F', 'G56R']",6.0,"['J99A', 'K57P', 'T85Z', 'I5C', 'B67A', 'K27J']",2.0,"['J68C', 'X23L']"
1226.0,7.0,"['Z4A', 'Q73W', 'T66O', 'T92Z', 'H52B', 'M11F', 'G56R']",8.0,"['A12Q', 'A38A', 'C24V', 'G51S', 'H5L', 'R89T', 'I25A', 'X66B']",3.0,"['Z4A', 'Q73W', 'T66O']",4.0,"['T92Z', 'H52B', 'M11F', 'G56R']"
