Semana,Longitud cola,Cola,Arribos,Autos,Atenciones,Atendidos,Despachos,Despachados
867.0,8.0,"['Z24J', 'C79A', 'W40S', 'B82A', 'S48G', 'E86M', 'O82P', 'M74R']",6.0,"['O45G', 'W81B', 'V8O', 'B85V', 'I17Y', 'E36O']",6.0,"['Z24J', 'C79A', 'W40S', 'B82A', 'S48G', 'E86M']",2.0,"['O82P', 'M74R']"
868.0,6.0,"['O45G', 'W81B', 'V8O', 'B85V', 'I17Y', 'E36O']",8.0,"['L29W', 'J38B', 'V12L', 'Q85L', 'U37B', 'G12D', 'X40Q', 'J96K']",3.0,"['O45G', 'W81B', 'V8O']",3.0,"['B85V', 'I17Y', 'E36O']"
869.0,8.0,"['L29W', 'J38B', 'V12L', 'Q85L', 'U37B', 'G12D', 'X40Q', 'J96K']",9.0,"['E31T', 'R59Y', 'X49O', 'F76S', 'I47H', 'O33U', 'D91D', 'H4B', 'J57B']",5.0,"['L29W', 'J38B', 'V12L', 'Q85L', 'U37B']",3.0,"['G12D', 'X40Q', 'J96K']"
870.0,9.0,"['E31T', 'R59Y', 'X49O', 'F76S', 'I47H', 'O33U', 'D91D', 'H4B', 'J57B']",5.0,"['D85O', 'D18O', 'H4F', 'U43S', 'E98R']",5.0,"['E31T', 'R59Y', 'X49O', 'F76S', 'I47H']",4.0,"['O33U', 'D91D', 'H4B', 'J57B']"
871.0,5.0,"['D85O', 'D18O', 'H4F', 'U43S', 'E98R']",8.0,"['E77U', 'E3L', 'T93M', 'A87M', 'U70P', 'X15Q', 'C68L', 'F96H']",3.0,"['D85O', 'D18O', 'H4F']",2.0,"['U43S', 'E98R']"
872.0,8.0,"['E77U', 'E3L', 'T93M', 'A87M', 'U70P', 'X15Q', 'C68L', 'F96H']",5.0,"['J22S', 'C82W', 'X16A', 'N20I', 'U74C']",3.0,"['E77U', 'E3L', 'T93M']",5.0,"['A87M', 'U70P', 'X15Q', 'C68L', 'F96H']"
873.0,5.0,"['J22S', 'C82W', 'X16A', 'N20I', 'U74C']",9.0,"['N65W', 'R86P', 'K51H', 'P40O', 'G28M', 'V73J', 'H16A', 'P88N', 'H4L']",3.0,"['J22S', 'C82W', 'X16A']",2.0,"['N20I', 'U74C']"
874.0,9.0,"['N65W', 'R86P', 'K51H', 'P40O', 'G28M', 'V73J', 'H16A', 'P88N', 'H4L']",7.0,"['Q6H', 'Z18W', 'O73Q', 'D91I', 'L63J', 'P76H', 'Q60O']",3.0,"['N65W', 'R86P', 'K51H']",6.0,"['P40O', 'G28M', 'V73J', 'H16A', 'P88N', 'H4L']"
875.0,7.0,"['Q6H', 'Z18W', 'O73Q', 'D91I', 'L63J', 'P76H', 'Q60O']",8.0,"['C42D', 'M11B', 'S86D', 'L56F', 'G16G', 'P9V', 'U33P', 'F85D']",3.0,"['Q6H', 'Z18W', 'O73Q']",4.0,"['D91I', 'L63J', 'P76H', 'Q60O']"
876.0,8.0,"['C42D', 'M11B', 'S86D', 'L56F', 'G16G', 'P9V', 'U33P', 'F85D']",7.0,"['H27C', 'B76X', 'M11K', 'N29R', 'J75Q', 'Y9C', 'I81I']",6.0,"['C42D', 'M11B', 'S86D', 'L56F', 'G16G', 'P9V']",2.0,"['U33P', 'F85D']"
877.0,7.0,"['H27C', 'B76X', 'M11K', 'N29R', 'J75Q', 'Y9C', 'I81I']",9.0,"['M83Z', 'S16O', 'F59D', 'X27V', 'P59S', 'T72W', 'Z37W', 'C5U', 'Q40H']",6.0,"['H27C', 'B76X', 'M11K', 'N29R', 'J75Q', 'Y9C']",1.0,['I81I']
878.0,9.0,"['M83Z', 'S16O', 'F59D', 'X27V', 'P59S', 'T72W', 'Z37W', 'C5U', 'Q40H']",7.0,"['Z84W', 'N76L', 'H17I', 'I82Y', 'P76T', 'J85U', 'F50W']",5.0,"['M83Z', 'S16O', 'F59D', 'X27V', 'P59S']",4.0,"['T72W', 'Z37W', 'C5U', 'Q40H']"
879.0,7.0,"['Z84W', 'N76L', 'H17I', 'I82Y', 'P76T', 'J85U', 'F50W']",8.0,"['T78N', 'G64Y', 'I21F', 'J87K', 'B68E', 'O47L', 'G85W', 'B5K']",6.0,"['Z84W', 'N76L', 'H17I', 'I82Y', 'P76T', 'J85U']",1.0,['F50W']
880.0,8.0,"['T78N', 'G64Y', 'I21F', 'J87K', 'B68E', 'O47L', 'G85W', 'B5K']",9.0,"['X60R', 'E20U', 'E44D', 'K100U', 'O96F', 'O1E', 'N15U', 'W96F', 'A36H']",6.0,"['T78N', 'G64Y', 'I21F', 'J87K', 'B68E', 'O47L']",2.0,"['G85W', 'B5K']"
881.0,9.0,"['X60R', 'E20U', 'E44D', 'K100U', 'O96F', 'O1E', 'N15U', 'W96F', 'A36H']",9.0,"['U92V', 'W97C', 'X55P', 'Z45H', 'W25H', 'U92K', 'C14Q', 'J79I', 'K59N']",3.0,"['X60R', 'E20U', 'E44D']",6.0,"['K100U', 'O96F', 'O1E', 'N15U', 'W96F', 'A36H']"
882.0,9.0,"['U92V', 'W97C', 'X55P', 'Z45H', 'W25H', 'U92K', 'C14Q', 'J79I', 'K59N']",6.0,"['J86F', 'U15M', 'D68Q', 'A78U', 'I67D', 'H52T']",5.0,"['U92V', 'W97C', 'X55P', 'Z45H', 'W25H']",4.0,"['U92K', 'C14Q', 'J79I', 'K59N']"
883.0,6.0,"['J86F', 'U15M', 'D68Q', 'A78U', 'I67D', 'H52T']",8.0,"['O86T', 'V47Z', 'F70D', 'Y43I', 'D19H', 'G30H', 'A13I', 'H29M']",5.0,"['J86F', 'U15M', 'D68Q', 'A78U', 'I67D']",1.0,['H52T']
884.0,8.0,"['O86T', 'V47Z', 'F70D', 'Y43I', 'D19H', 'G30H', 'A13I', 'H29M']",9.0,"['L65Y', 'K55P', 'F92T', 'S93I', 'N24F', 'I33Y', 'F65U', 'J26U', 'E72S']",3.0,"['O86T', 'V47Z', 'F70D']",5.0,"['Y43I', 'D19H', 'G30H', 'A13I', 'H29M']"
885.0,9.0,"['L65Y', 'K55P', 'F92T', 'S93I', 'N24F', 'I33Y', 'F65U', 'J26U', 'E72S']",7.0,"['H13I', 'V89K', 'U52R', 'N10U', 'R28B', 'U49T', 'T88O']",6.0,"['L65Y', 'K55P', 'F92T', 'S93I', 'N24F', 'I33Y']",3.0,"['F65U', 'J26U', 'E72S']"
886.0,7.0,"['H13I', 'V89K', 'U52R', 'N10U', 'R28B', 'U49T', 'T88O']",6.0,"['E97G', 'V62F', 'R87P', 'D100Z', 'P81S', 'T2Z']",5.0,"['H13I', 'V89K', 'U52R', 'N10U', 'R28B']",2.0,"['U49T', 'T88O']"
887.0,6.0,"['E97G', 'V62F', 'R87P', 'D100Z', 'P81S', 'T2Z']",7.0,"['I63R', 'G72I', 'P36J', 'F81C', 'T94T', 'J47W', 'Z17W']",6.0,"['E97G', 'V62F', 'R87P', 'D100Z', 'P81S', 'T2Z']",0.0,[]
888.0,7.0,"['I63R', 'G72I', 'P36J', 'F81C', 'T94T', 'J47W', 'Z17W']",6.0,"['R54P', 'I41D', 'V32K', 'A19F', 'G75L', 'A87B']",5.0,"['I63R', 'G72I', 'P36J', 'F81C', 'T94T']",2.0,"['J47W', 'Z17W']"
889.0,6.0,"['R54P', 'I41D', 'V32K', 'A19F', 'G75L', 'A87B']",8.0,"['Y21V', 'D46D', 'E50Q', 'U47Q', 'O74C', 'V2H', 'K93J', 'F18P']",3.0,"['R54P', 'I41D', 'V32K']",3.0,"['A19F', 'G75L', 'A87B']"
890.0,8.0,"['Y21V', 'D46D', 'E50Q', 'U47Q', 'O74C', 'V2H', 'K93J', 'F18P']",6.0,"['K9P', 'F41Z', 'W22Q', 'R88Q', 'F11V', 'F56H']",6.0,"['Y21V', 'D46D', 'E50Q', 'U47Q', 'O74C', 'V2H']",2.0,"['K93J', 'F18P']"
891.0,6.0,"['K9P', 'F41Z', 'W22Q', 'R88Q', 'F11V', 'F56H']",6.0,"['G4H', 'K13F', 'G62R', 'Z49Z', 'K10J', 'K97G']",4.0,"['K9P', 'F41Z', 'W22Q', 'R88Q']",2.0,"['F11V', 'F56H']"
892.0,6.0,"['G4H', 'K13F', 'G62R', 'Z49Z', 'K10J', 'K97G']",9.0,"['Z50V', 'A17D', 'U98K', 'P89O', 'M65K', 'N58L', 'P78W', 'L88Z', 'U37G']",4.0,"['G4H', 'K13F', 'G62R', 'Z49Z']",2.0,"['K10J', 'K97G']"
893.0,9.0,"['Z50V', 'A17D', 'U98K', 'P89O', 'M65K', 'N58L', 'P78W', 'L88Z', 'U37G']",8.0,"['V34I', 'N50I', 'D31N', 'I12Z', 'S36L', 'A56M', 'G93Q', 'T31X']",4.0,"['Z50V', 'A17D', 'U98K', 'P89O']",5.0,"['M65K', 'N58L', 'P78W', 'L88Z', 'U37G']"
894.0,8.0,"['V34I', 'N50I', 'D31N', 'I12Z', 'S36L', 'A56M', 'G93Q', 'T31X']",8.0,"['S59K', 'E4G', 'Y20P', 'I93A', 'H86H', 'X99G', 'G66P', 'A55A']",5.0,"['V34I', 'N50I', 'D31N', 'I12Z', 'S36L']",3.0,"['A56M', 'G93Q', 'T31X']"
895.0,8.0,"['S59K', 'E4G', 'Y20P', 'I93A', 'H86H', 'X99G', 'G66P', 'A55A']",9.0,"['A41J', 'Q68H', 'N51G', 'Z77N', 'O91L', 'V39R', 'U27E', 'D59U', 'Z48O']",5.0,"['S59K', 'E4G', 'Y20P', 'I93A', 'H86H']",3.0,"['X99G', 'G66P', 'A55A']"
896.0,9.0,"['A41J', 'Q68H', 'N51G', 'Z77N', 'O91L', 'V39R', 'U27E', 'D59U', 'Z48O']",6.0,"['P66G', 'J47R', 'D41V', 'M28X', 'S57O', 'X8V']",6.0,"['A41J', 'Q68H', 'N51G', 'Z77N', 'O91L', 'V39R']",3.0,"['U27E', 'D59U', 'Z48O']"
897.0,6.0,"['P66G', 'J47R', 'D41V', 'M28X', 'S57O', 'X8V']",9.0,"['X59N', 'X26Q', 'F9N', 'S33R', 'Q61D', 'J44P', 'E55X', 'S100Y', 'T64X']",6.0,"['P66G', 'J47R', 'D41V', 'M28X', 'S57O', 'X8V']",0.0,[]
898.0,9.0,"['X59N', 'X26Q', 'F9N', 'S33R', 'Q61D', 'J44P', 'E55X', 'S100Y', 'T64X']",9.0,"['G64P', 'I83V', 'D5X', 'J46W', 'Q46F', 'N32A', 'X44I', 'F41L', 'Z90B']",6.0,"['X59N', 'X26Q', 'F9N', 'S33R', 'Q61D', 'J44P']",3.0,"['E55X', 'S100Y', 'T64X']"
899.0,9.0,"['G64P', 'I83V', 'D5X', 'J46W', 'Q46F', 'N32A', 'X44I', 'F41L', 'Z90B']",7.0,"['I5J', 'S45A', 'R26R', 'N11R', 'L35I', 'V86B', 'M83I']",5.0,"['G64P', 'I83V', 'D5X', 'J46W', 'Q46F']",4.0,"['N32A', 'X44I', 'F41L', 'Z90B']"
900.0,7.0,"['I5J', 'S45A', 'R26R', 'N11R', 'L35I', 'V86B', 'M83I']",6.0,"['G92A', 'T93G', 'N3D', 'Y66H', 'E6X', 'U76L']",4.0,"['I5J', 'S45A', 'R26R', 'N11R']",3.0,"['L35I', 'V86B', 'M83I']"
901.0,6.0,"['G92A', 'T93G', 'N3D', 'Y66H', 'E6X', 'U76L']",5.0,"['B54K', 'Y95P', 'L12B', 'E51M', 'B49E']",5.0,"['G92A', 'T93G', 'N3D', 'Y66H', 'E6X']",1.0,['U76L']
902.0,5.0,"['B54K', 'Y95P', 'L12B', 'E51M', 'B49E']",6.0,"['T5K', 'Y55S', 'F62Y', 'W55G', 'L32K', 'A19C']",3.0,"['B54K', 'Y95P', 'L12B']",2.0,"['E51M', 'B49E']"
903.0,6.0,"['T5K', 'Y55S', 'F62Y', 'W55G', 'L32K', 'A19C']",9.0,"['R92G', 'Y8H', 'L28J', 'A93J', 'E92J', 'E33S', 'H24D', 'R23U', 'N7U']",4.0,"['T5K', 'Y55S', 'F62Y', 'W55G']",2.0,"['L32K', 'A19C']"
904.0,9.0,"['R92G', 'Y8H', 'L28J', 'A93J', 'E92J', 'E33S', 'H24D', 'R23U', 'N7U']",8.0,"['L56L', 'I64P', 'I9F', 'N54J', 'A44S', 'W83R', 'Q78X', 'I87E']",3.0,"['R92G', 'Y8H', 'L28J']",6.0,"['A93J', 'E92J', 'E33S', 'H24D', 'R23U', 'N7U']"
905.0,8.0,"['L56L', 'I64P', 'I9F', 'N54J', 'A44S', 'W83R', 'Q78X', 'I87E']",7.0,"['S75F', 'A41L', 'G51O', 'X53Y', 'Z91U', 'T58A', 'O40W']",4.0,"['L56L', 'I64P', 'I9F', 'N54J']",4.0,"['A44S', 'W83R', 'Q78X', 'I87E']"
906.0,7.0,"['S75F', 'A41L', 'G51O', 'X53Y', 'Z91U', 'T58A', 'O40W']",8.0,"['W13X', 'F43G', 'J16V', 'M31E', 'S86R', 'S63B', 'T28L', 'I86G']",6.0,"['S75F', 'A41L', 'G51O', 'X53Y', 'Z91U', 'T58A']",1.0,['O40W']
907.0,8.0,"['W13X', 'F43G', 'J16V', 'M31E', 'S86R', 'S63B', 'T28L', 'I86G']",7.0,"['J76G', 'M62A', 'Z72M', 'A43R', 'H16B', 'B76U', 'V1M']",3.0,"['W13X', 'F43G', 'J16V']",5.0,"['M31E', 'S86R', 'S63B', 'T28L', 'I86G']"
908.0,7.0,"['J76G', 'M62A', 'Z72M', 'A43R', 'H16B', 'B76U', 'V1M']",6.0,"['D38W', 'G74S', 'E59P', 'Y47W', 'U32D', 'Q38W']",4.0,"['J76G', 'M62A', 'Z72M', 'A43R']",3.0,"['H16B', 'B76U', 'V1M']"
909.0,6.0,"['D38W', 'G74S', 'E59P', 'Y47W', 'U32D', 'Q38W']",6.0,"['A10C', 'I29N', 'K2F', 'L57C', 'G66T', 'F16U']",3.0,"['D38W', 'G74S', 'E59P']",3.0,"['Y47W', 'U32D', 'Q38W']"
910.0,6.0,"['A10C', 'I29N', 'K2F', 'L57C', 'G66T', 'F16U']",6.0,"['H66G', 'R36Y', 'I71C', 'U36H', 'F85O', 'C56Z']",3.0,"['A10C', 'I29N', 'K2F']",3.0,"['L57C', 'G66T', 'F16U']"
911.0,6.0,"['H66G', 'R36Y', 'I71C', 'U36H', 'F85O', 'C56Z']",8.0,"['V76I', 'N82R', 'S40F', 'B15E', 'L26J', 'M47R', 'R100H', 'B29O']",4.0,"['H66G', 'R36Y', 'I71C', 'U36H']",2.0,"['F85O', 'C56Z']"
912.0,8.0,"['V76I', 'N82R', 'S40F', 'B15E', 'L26J', 'M47R', 'R100H', 'B29O']",8.0,"['Z25V', 'G39T', 'Q94F', 'X72I', 'L19T', 'L80F', 'N52Q', 'Z23L']",4.0,"['V76I', 'N82R', 'S40F', 'B15E']",4.0,"['L26J', 'M47R', 'R100H', 'B29O']"
913.0,8.0,"['Z25V', 'G39T', 'Q94F', 'X72I', 'L19T', 'L80F', 'N52Q', 'Z23L']",7.0,"['J47K', 'S26C', 'L39Z', 'Y24H', 'K20R', 'N68K', 'C1Y']",6.0,"['Z25V', 'G39T', 'Q94F', 'X72I', 'L19T', 'L80F']",2.0,"['N52Q', 'Z23L']"
914.0,7.0,"['J47K', 'S26C', 'L39Z', 'Y24H', 'K20R', 'N68K', 'C1Y']",7.0,"['L17I', 'O10T', 'L41Z', 'M54S', 'M82G', 'G84Y', 'H14W']",6.0,"['J47K', 'S26C', 'L39Z', 'Y24H', 'K20R', 'N68K']",1.0,['C1Y']
915.0,7.0,"['L17I', 'O10T', 'L41Z', 'M54S', 'M82G', 'G84Y', 'H14W']",6.0,"['H92I', 'A38P', 'X64N', 'Q34Z', 'R29D', 'V55S']",5.0,"['L17I', 'O10T', 'L41Z', 'M54S', 'M82G']",2.0,"['G84Y', 'H14W']"
916.0,6.0,"['H92I', 'A38P', 'X64N', 'Q34Z', 'R29D', 'V55S']",6.0,"['H22A', 'M53T', 'F61W', 'F80P', 'N34I', 'G67E']",3.0,"['H92I', 'A38P', 'X64N']",3.0,"['Q34Z', 'R29D', 'V55S']"
917.0,6.0,"['H22A', 'M53T', 'F61W', 'F80P', 'N34I', 'G67E']",7.0,"['S82L', 'Y52G', 'H3R', 'K15P', 'L73Q', 'R24S', 'P73B']",6.0,"['H22A', 'M53T', 'F61W', 'F80P', 'N34I', 'G67E']",0.0,[]
918.0,7.0,"['S82L', 'Y52G', 'H3R', 'K15P', 'L73Q', 'R24S', 'P73B']",8.0,"['B81S', 'B78V', 'X5X', 'B25H', 'K39H', 'J85D', 'U14T', 'R2O']",3.0,"['S82L', 'Y52G', 'H3R']",4.0,"['K15P', 'L73Q', 'R24S', 'P73B']"
919.0,8.0,"['B81S', 'B78V', 'X5X', 'B25H', 'K39H', 'J85D', 'U14T', 'R2O']",8.0,"['M95U', 'K27N', 'F27Y', 'Q24J', 'N54F', 'W100M', 'D37B', 'G32Y']",6.0,"['B81S', 'B78V', 'X5X', 'B25H', 'K39H', 'J85D']",2.0,"['U14T', 'R2O']"
920.0,8.0,"['M95U', 'K27N', 'F27Y', 'Q24J', 'N54F', 'W100M', 'D37B', 'G32Y']",7.0,"['W91O', 'O50B', 'A50I', 'V61K', 'W33B', 'Y2G', 'F3K']",6.0,"['M95U', 'K27N', 'F27Y', 'Q24J', 'N54F', 'W100M']",2.0,"['D37B', 'G32Y']"
921.0,7.0,"['W91O', 'O50B', 'A50I', 'V61K', 'W33B', 'Y2G', 'F3K']",5.0,"['W23V', 'I13Z', 'G77T', 'Q28Q', 'R79S']",4.0,"['W91O', 'O50B', 'A50I', 'V61K']",3.0,"['W33B', 'Y2G', 'F3K']"
922.0,5.0,"['W23V', 'I13Z', 'G77T', 'Q28Q', 'R79S']",9.0,"['B93H', 'D35B', 'A27T', 'E100O', 'W80Y', 'O96P', 'F51G', 'K100R', 'K53C']",4.0,"['W23V', 'I13Z', 'G77T', 'Q28Q']",1.0,['R79S']
923.0,9.0,"['B93H', 'D35B', 'A27T', 'E100O', 'W80Y', 'O96P', 'F51G', 'K100R', 'K53C']",9.0,"['P53L', 'G11H', 'D84A', 'Q24R', 'W2B', 'K75A', 'U87L', 'O76T', 'V19E']",4.0,"['B93H', 'D35B', 'A27T', 'E100O']",5.0,"['W80Y', 'O96P', 'F51G', 'K100R', 'K53C']"
924.0,9.0,"['P53L', 'G11H', 'D84A', 'Q24R', 'W2B', 'K75A', 'U87L', 'O76T', 'V19E']",7.0,"['Q58V', 'L39F', 'D38S', 'U31C', 'K5Z', 'R91Z', 'X31Z']",6.0,"['P53L', 'G11H', 'D84A', 'Q24R', 'W2B', 'K75A']",3.0,"['U87L', 'O76T', 'V19E']"
925.0,7.0,"['Q58V', 'L39F', 'D38S', 'U31C', 'K5Z', 'R91Z', 'X31Z']",5.0,"['F88F', 'Y75N', 'Z57O', 'I94J', 'G4T']",3.0,"['Q58V', 'L39F', 'D38S']",4.0,"['U31C', 'K5Z', 'R91Z', 'X31Z']"
926.0,5.0,"['F88F', 'Y75N', 'Z57O', 'I94J', 'G4T']",6.0,"['I46D', 'V6R', 'N11T', 'Z14W', 'Z40B', 'H93V']",6.0,"['F88F', 'Y75N', 'Z57O', 'I94J', 'G4T', 'I46D']",0.0,[]
927.0,5.0,"['V6R', 'N11T', 'Z14W', 'Z40B', 'H93V']",7.0,"['R87Q', 'C10E', 'E95X', 'I41G', 'J96W', 'Z78D', 'U38C']",5.0,"['V6R', 'N11T', 'Z14W', 'Z40B', 'H93V']",0.0,[]
928.0,7.0,"['R87Q', 'C10E', 'E95X', 'I41G', 'J96W', 'Z78D', 'U38C']",7.0,"['E52T', 'E56J', 'W100V', 'A30I', 'G89I', 'W88B', 'N48N']",4.0,"['R87Q', 'C10E', 'E95X', 'I41G']",3.0,"['J96W', 'Z78D', 'U38C']"
929.0,7.0,"['E52T', 'E56J', 'W100V', 'A30I', 'G89I', 'W88B', 'N48N']",6.0,"['Z41V', 'L13F', 'S49K', 'T54B', 'X46F', 'I9C']",4.0,"['E52T', 'E56J', 'W100V', 'A30I']",3.0,"['G89I', 'W88B', 'N48N']"
930.0,6.0,"['Z41V', 'L13F', 'S49K', 'T54B', 'X46F', 'I9C']",8.0,"['C46I', 'Z89Z', 'H15C', 'X7J', 'D4A', 'J5R', 'R12E', 'H69G']",4.0,"['Z41V', 'L13F', 'S49K', 'T54B']",2.0,"['X46F', 'I9C']"
931.0,8.0,"['C46I', 'Z89Z', 'H15C', 'X7J', 'D4A', 'J5R', 'R12E', 'H69G']",7.0,"['M68Z', 'U93L', 'B6P', 'O5P', 'X19B', 'K29V', 'Q18F']",4.0,"['C46I', 'Z89Z', 'H15C', 'X7J']",4.0,"['D4A', 'J5R', 'R12E', 'H69G']"
932.0,7.0,"['M68Z', 'U93L', 'B6P', 'O5P', 'X19B', 'K29V', 'Q18F']",8.0,"['L64E', 'R29Y', 'X59S', 'T57Y', 'M16B', 'N3P', 'Y31N', 'K8B']",5.0,"['M68Z', 'U93L', 'B6P', 'O5P', 'X19B']",2.0,"['K29V', 'Q18F']"
933.0,8.0,"['L64E', 'R29Y', 'X59S', 'T57Y', 'M16B', 'N3P', 'Y31N', 'K8B']",9.0,"['B49R', 'V19O', 'Y66M', 'B42P', 'D48E', 'Z11C', 'G40O', 'J17P', 'N49Z']",4.0,"['L64E', 'R29Y', 'X59S', 'T57Y']",4.0,"['M16B', 'N3P', 'Y31N', 'K8B']"
934.0,9.0,"['B49R', 'V19O', 'Y66M', 'B42P', 'D48E', 'Z11C', 'G40O', 'J17P', 'N49Z']",8.0,"['H47G', 'E68U', 'S25P', 'Q92B', 'G1O', 'I82P', 'K86L', 'T25D']",4.0,"['B49R', 'V19O', 'Y66M', 'B42P']",5.0,"['D48E', 'Z11C', 'G40O', 'J17P', 'N49Z']"
935.0,8.0,"['H47G', 'E68U', 'S25P', 'Q92B', 'G1O', 'I82P', 'K86L', 'T25D']",6.0,"['A38R', 'Q74J', 'D5E', 'J15T', 'Y68V', 'D3D']",3.0,"['H47G', 'E68U', 'S25P']",5.0,"['Q92B', 'G1O', 'I82P', 'K86L', 'T25D']"
936.0,6.0,"['A38R', 'Q74J', 'D5E', 'J15T', 'Y68V', 'D3D']",5.0,"['W61Z', 'Q94N', 'Z7W', 'J90M', 'Q71H']",4.0,"['A38R', 'Q74J', 'D5E', 'J15T']",2.0,"['Y68V', 'D3D']"
937.0,5.0,"['W61Z', 'Q94N', 'Z7W', 'J90M', 'Q71H']",7.0,"['T79E', 'V93X', 'N2H', 'X3G', 'L34H', 'F56S', 'H36G']",5.0,"['W61Z', 'Q94N', 'Z7W', 'J90M', 'Q71H']",0.0,[]
938.0,7.0,"['T79E', 'V93X', 'N2H', 'X3G', 'L34H', 'F56S', 'H36G']",9.0,"['R12M', 'L78P', 'A14O', 'K93N', 'L27Y', 'P39S', 'O92Z', 'F85Z', 'O61J']",5.0,"['T79E', 'V93X', 'N2H', 'X3G', 'L34H']",2.0,"['F56S', 'H36G']"
939.0,9.0,"['R12M', 'L78P', 'A14O', 'K93N', 'L27Y', 'P39S', 'O92Z', 'F85Z', 'O61J']",9.0,"['D46G', 'P15U', 'I95A', 'Y45S', 'J75G', 'K72N', 'H84N', 'E38M', 'W82X']",6.0,"['R12M', 'L78P', 'A14O', 'K93N', 'L27Y', 'P39S']",3.0,"['O92Z', 'F85Z', 'O61J']"
940.0,9.0,"['D46G', 'P15U', 'I95A', 'Y45S', 'J75G', 'K72N', 'H84N', 'E38M', 'W82X']",9.0,"['A31P', 'T40R', 'A32K', 'T69S', 'F38L', 'J51Q', 'V34Q', 'J93Y', 'O95M']",3.0,"['D46G', 'P15U', 'I95A']",6.0,"['Y45S', 'J75G', 'K72N', 'H84N', 'E38M', 'W82X']"
941.0,9.0,"['A31P', 'T40R', 'A32K', 'T69S', 'F38L', 'J51Q', 'V34Q', 'J93Y', 'O95M']",7.0,"['I42F', 'C93C', 'S71J', 'I1E', 'N43Y', 'G56A', 'I83X']",4.0,"['A31P', 'T40R', 'A32K', 'T69S']",5.0,"['F38L', 'J51Q', 'V34Q', 'J93Y', 'O95M']"
942.0,7.0,"['I42F', 'C93C', 'S71J', 'I1E', 'N43Y', 'G56A', 'I83X']",5.0,"['I14X', 'P55R', 'O75W', 'P16L', 'B41M']",5.0,"['I42F', 'C93C', 'S71J', 'I1E', 'N43Y']",2.0,"['G56A', 'I83X']"
943.0,5.0,"['I14X', 'P55R', 'O75W', 'P16L', 'B41M']",8.0,"['Q4T', 'U93M', 'S74Y', 'E85O', 'H44Q', 'B97H', 'E30W', 'V24J']",5.0,"['I14X', 'P55R', 'O75W', 'P16L', 'B41M']",0.0,[]
944.0,8.0,"['Q4T', 'U93M', 'S74Y', 'E85O', 'H44Q', 'B97H', 'E30W', 'V24J']",7.0,"['X77T', 'X3I', 'I88F', 'D5X', 'H39G', 'N27P', 'P24I']",6.0,"['Q4T', 'U93M', 'S74Y', 'E85O', 'H44Q', 'B97H']",2.0,"['E30W', 'V24J']"
945.0,7.0,"['X77T', 'X3I', 'I88F', 'D5X', 'H39G', 'N27P', 'P24I']",7.0,"['E48B', 'I4U', 'P17V', 'Q70A', 'Y24B', 'A60Q', 'M50L']",6.0,"['X77T', 'X3I', 'I88F', 'D5X', 'H39G', 'N27P']",1.0,['P24I']
946.0,7.0,"['E48B', 'I4U', 'P17V', 'Q70A', 'Y24B', 'A60Q', 'M50L']",9.0,"['Q69H', 'F27N', 'N41P', 'F23Z', 'T46M', 'A89Y', 'J76O', 'G47N', 'I83G']",5.0,"['E48B', 'I4U', 'P17V', 'Q70A', 'Y24B']",2.0,"['A60Q', 'M50L']"
947.0,9.0,"['Q69H', 'F27N', 'N41P', 'F23Z', 'T46M', 'A89Y', 'J76O', 'G47N', 'I83G']",8.0,"['O47P', 'Q6N', 'Z82W', 'R27Z', 'O87X', 'S57N', 'A10F', 'J20N']",6.0,"['Q69H', 'F27N', 'N41P', 'F23Z', 'T46M', 'A89Y']",3.0,"['J76O', 'G47N', 'I83G']"
948.0,8.0,"['O47P', 'Q6N', 'Z82W', 'R27Z', 'O87X', 'S57N', 'A10F', 'J20N']",8.0,"['E12V', 'L99O', 'Y57I', 'R55S', 'S32Y', 'O18Z', 'V67R', 'K20H']",4.0,"['O47P', 'Q6N', 'Z82W', 'R27Z']",4.0,"['O87X', 'S57N', 'A10F', 'J20N']"
949.0,8.0,"['E12V', 'L99O', 'Y57I', 'R55S', 'S32Y', 'O18Z', 'V67R', 'K20H']",7.0,"['X36M', 'E55L', 'W79C', 'B81F', 'B13J', 'E97N', 'G56C']",6.0,"['E12V', 'L99O', 'Y57I', 'R55S', 'S32Y', 'O18Z']",2.0,"['V67R', 'K20H']"
950.0,7.0,"['X36M', 'E55L', 'W79C', 'B81F', 'B13J', 'E97N', 'G56C']",8.0,"['H92P', 'C54V', 'R12T', 'T28Q', 'B23O', 'G20N', 'A73W', 'S92K']",6.0,"['X36M', 'E55L', 'W79C', 'B81F', 'B13J', 'E97N']",1.0,['G56C']
951.0,8.0,"['H92P', 'C54V', 'R12T', 'T28Q', 'B23O', 'G20N', 'A73W', 'S92K']",6.0,"['U9I', 'Y95T', 'U40V', 'X15F', 'C32I', 'V12P']",4.0,"['H92P', 'C54V', 'R12T', 'T28Q']",4.0,"['B23O', 'G20N', 'A73W', 'S92K']"
952.0,6.0,"['U9I', 'Y95T', 'U40V', 'X15F', 'C32I', 'V12P']",6.0,"['U67N', 'R59W', 'B90S', 'E51V', 'Z53H', 'S66J']",6.0,"['U9I', 'Y95T', 'U40V', 'X15F', 'C32I', 'V12P']",0.0,[]
