Semana,Longitud cola,Cola,Arribos,Autos,Atenciones,Atendidos,Despachos,Despachados
1172.0,8.0,"['E78J', 'K67X', 'M54Q', 'P83B', 'Q11M', 'V36Z', 'N5X', 'C12C']",6.0,"['U69J', 'I12Z', 'X6V', 'A62X', 'G68N', 'C59Y']",5.0,"['E78J', 'K67X', 'M54Q', 'P83B', 'Q11M']",3.0,"['V36Z', 'N5X', 'C12C']"
1173.0,6.0,"['U69J', 'I12Z', 'X6V', 'A62X', 'G68N', 'C59Y']",5.0,"['K27J', 'L61T', 'W51G', 'I89L', 'Z43G']",4.0,"['U69J', 'I12Z', 'X6V', 'A62X']",2.0,"['G68N', 'C59Y']"
1174.0,5.0,"['K27J', 'L61T', 'W51G', 'I89L', 'Z43G']",7.0,"['M48K', 'M47R', 'U48Q', 'M87Q', 'L42O', 'L36J', 'X42R']",4.0,"['K27J', 'L61T', 'W51G', 'I89L']",1.0,['Z43G']
1175.0,7.0,"['M48K', 'M47R', 'U48Q', 'M87Q', 'L42O', 'L36J', 'X42R']",8.0,"['S54O', 'X13F', 'L77X', 'Z73N', 'Y47A', 'C100N', 'M3V', 'O9X']",3.0,"['M48K', 'M47R', 'U48Q']",4.0,"['M87Q', 'L42O', 'L36J', 'X42R']"
1176.0,8.0,"['S54O', 'X13F', 'L77X', 'Z73N', 'Y47A', 'C100N', 'M3V', 'O9X']",7.0,"['F83I', 'O66L', 'W67G', 'L39K', 'J11I', 'U5P', 'G17B']",5.0,"['S54O', 'X13F', 'L77X', 'Z73N', 'Y47A']",3.0,"['C100N', 'M3V', 'O9X']"
1177.0,7.0,"['F83I', 'O66L', 'W67G', 'L39K', 'J11I', 'U5P', 'G17B']",7.0,"['F9X', 'V78L', 'T23B', 'Q42O', 'V68F', 'F99B', 'S2G']",3.0,"['F83I', 'O66L', 'W67G']",4.0,"['L39K', 'J11I', 'U5P', 'G17B']"
1178.0,7.0,"['F9X', 'V78L', 'T23B', 'Q42O', 'V68F', 'F99B', 'S2G']",7.0,"['K50N', 'G25G', 'B6A', 'U55Z', 'B59L', 'R38M', 'P99M']",3.0,"['F9X', 'V78L', 'T23B']",4.0,"['Q42O', 'V68F', 'F99B', 'S2G']"
1179.0,7.0,"['K50N', 'G25G', 'B6A', 'U55Z', 'B59L', 'R38M', 'P99M']",7.0,"['X76S', 'G18S', 'H5N', 'F54V', 'K72V', 'L55R', 'F73F']",4.0,"['K50N', 'G25G', 'B6A', 'U55Z']",3.0,"['B59L', 'R38M', 'P99M']"
1180.0,7.0,"['X76S', 'G18S', 'H5N', 'F54V', 'K72V', 'L55R', 'F73F']",6.0,"['W17A', 'Y100V', 'Y82T', 'C45N', 'H73O', 'T69R']",3.0,"['X76S', 'G18S', 'H5N']",4.0,"['F54V', 'K72V', 'L55R', 'F73F']"
1181.0,6.0,"['W17A', 'Y100V', 'Y82T', 'C45N', 'H73O', 'T69R']",6.0,"['P3A', 'U81P', 'V89X', 'D34A', 'B70E', 'C68D']",4.0,"['W17A', 'Y100V', 'Y82T', 'C45N']",2.0,"['H73O', 'T69R']"
1182.0,6.0,"['P3A', 'U81P', 'V89X', 'D34A', 'B70E', 'C68D']",8.0,"['F91Y', 'Y71Z', 'O22G', 'H60Q', 'K58T', 'C60S', 'K22A', 'O66U']",3.0,"['P3A', 'U81P', 'V89X']",3.0,"['D34A', 'B70E', 'C68D']"
1183.0,8.0,"['F91Y', 'Y71Z', 'O22G', 'H60Q', 'K58T', 'C60S', 'K22A', 'O66U']",9.0,"['Z20F', 'Q4C', 'O80X', 'F63G', 'E79U', 'W24M', 'D67I', 'T20K', 'P71M']",3.0,"['F91Y', 'Y71Z', 'O22G']",5.0,"['H60Q', 'K58T', 'C60S', 'K22A', 'O66U']"
1184.0,9.0,"['Z20F', 'Q4C', 'O80X', 'F63G', 'E79U', 'W24M', 'D67I', 'T20K', 'P71M']",8.0,"['N66H', 'H5C', 'V11N', 'U56Q', 'K44W', 'H69C', 'B50Q', 'S14N']",6.0,"['Z20F', 'Q4C', 'O80X', 'F63G', 'E79U', 'W24M']",3.0,"['D67I', 'T20K', 'P71M']"
1185.0,8.0,"['N66H', 'H5C', 'V11N', 'U56Q', 'K44W', 'H69C', 'B50Q', 'S14N']",9.0,"['L29P', 'C54F', 'F79Y', 'I53K', 'O64S', 'Q78K', 'V2H', 'C41I', 'U6K']",5.0,"['N66H', 'H5C', 'V11N', 'U56Q', 'K44W']",3.0,"['H69C', 'B50Q', 'S14N']"
1186.0,9.0,"['L29P', 'C54F', 'F79Y', 'I53K', 'O64S', 'Q78K', 'V2H', 'C41I', 'U6K']",7.0,"['V31V', 'T42S', 'E63W', 'G52V', 'R71Z', 'G33J', 'K17B']",3.0,"['L29P', 'C54F', 'F79Y']",6.0,"['I53K', 'O64S', 'Q78K', 'V2H', 'C41I', 'U6K']"
1187.0,7.0,"['V31V', 'T42S', 'E63W', 'G52V', 'R71Z', 'G33J', 'K17B']",7.0,"['W25U', 'A49K', 'Z6W', 'C14I', 'G25M', 'D16E', 'K11I']",5.0,"['V31V', 'T42S', 'E63W', 'G52V', 'R71Z']",2.0,"['G33J', 'K17B']"
1188.0,7.0,"['W25U', 'A49K', 'Z6W', 'C14I', 'G25M', 'D16E', 'K11I']",6.0,"['Q29J', 'Y63D', 'R8O', 'K25T', 'C98G', 'O81L']",5.0,"['W25U', 'A49K', 'Z6W', 'C14I', 'G25M']",2.0,"['D16E', 'K11I']"
1189.0,6.0,"['Q29J', 'Y63D', 'R8O', 'K25T', 'C98G', 'O81L']",6.0,"['X12E', 'T63V', 'D29O', 'E24L', 'D11Y', 'E6M']",4.0,"['Q29J', 'Y63D', 'R8O', 'K25T']",2.0,"['C98G', 'O81L']"
1190.0,6.0,"['X12E', 'T63V', 'D29O', 'E24L', 'D11Y', 'E6M']",5.0,"['P55Y', 'S65P', 'H99I', 'X96Q', 'P60B']",4.0,"['X12E', 'T63V', 'D29O', 'E24L']",2.0,"['D11Y', 'E6M']"
1191.0,5.0,"['P55Y', 'S65P', 'H99I', 'X96Q', 'P60B']",6.0,"['Y73R', 'N35S', 'O39H', 'G92C', 'G11Y', 'K60D']",4.0,"['P55Y', 'S65P', 'H99I', 'X96Q']",1.0,['P60B']
1192.0,6.0,"['Y73R', 'N35S', 'O39H', 'G92C', 'G11Y', 'K60D']",7.0,"['R39N', 'L82A', 'E48Y', 'G71I', 'S16B', 'B28N', 'A45X']",6.0,"['Y73R', 'N35S', 'O39H', 'G92C', 'G11Y', 'K60D']",0.0,[]
1193.0,7.0,"['R39N', 'L82A', 'E48Y', 'G71I', 'S16B', 'B28N', 'A45X']",9.0,"['O80A', 'I11M', 'F80J', 'V15Z', 'A87L', 'F70F', 'D33J', 'N63X', 'Q44N']",4.0,"['R39N', 'L82A', 'E48Y', 'G71I']",3.0,"['S16B', 'B28N', 'A45X']"
1194.0,9.0,"['O80A', 'I11M', 'F80J', 'V15Z', 'A87L', 'F70F', 'D33J', 'N63X', 'Q44N']",8.0,"['J16M', 'G77A', 'W38G', 'S24B', 'F28O', 'N61N', 'C74Y', 'X84R']",5.0,"['O80A', 'I11M', 'F80J', 'V15Z', 'A87L']",4.0,"['F70F', 'D33J', 'N63X', 'Q44N']"
1195.0,8.0,"['J16M', 'G77A', 'W38G', 'S24B', 'F28O', 'N61N', 'C74Y', 'X84R']",8.0,"['U49A', 'D98R', 'V64U', 'A73B', 'M69A', 'K74V', 'O12R', 'Q35C']",5.0,"['J16M', 'G77A', 'W38G', 'S24B', 'F28O']",3.0,"['N61N', 'C74Y', 'X84R']"
1196.0,8.0,"['U49A', 'D98R', 'V64U', 'A73B', 'M69A', 'K74V', 'O12R', 'Q35C']",6.0,"['G85Q', 'D3X', 'J36C', 'X83Z', 'S72M', 'T38K']",5.0,"['U49A', 'D98R', 'V64U', 'A73B', 'M69A']",3.0,"['K74V', 'O12R', 'Q35C']"
1197.0,6.0,"['G85Q', 'D3X', 'J36C', 'X83Z', 'S72M', 'T38K']",6.0,"['U52F', 'V4X', 'W99Z', 'G86R', 'R28E', 'T61P']",4.0,"['G85Q', 'D3X', 'J36C', 'X83Z']",2.0,"['S72M', 'T38K']"
1198.0,6.0,"['U52F', 'V4X', 'W99Z', 'G86R', 'R28E', 'T61P']",7.0,"['U86R', 'H48I', 'T13C', 'L82Q', 'E67F', 'S13E', 'D91F']",3.0,"['U52F', 'V4X', 'W99Z']",3.0,"['G86R', 'R28E', 'T61P']"
1199.0,7.0,"['U86R', 'H48I', 'T13C', 'L82Q', 'E67F', 'S13E', 'D91F']",8.0,"['C13E', 'Z18N', 'Q36L', 'J60K', 'M7Z', 'D39S', 'W46A', 'I61Q']",3.0,"['U86R', 'H48I', 'T13C']",4.0,"['L82Q', 'E67F', 'S13E', 'D91F']"
1200.0,8.0,"['C13E', 'Z18N', 'Q36L', 'J60K', 'M7Z', 'D39S', 'W46A', 'I61Q']",7.0,"['Q89P', 'D60P', 'B62Z', 'O58U', 'Z81S', 'Z54Z', 'H59G']",4.0,"['C13E', 'Z18N', 'Q36L', 'J60K']",4.0,"['M7Z', 'D39S', 'W46A', 'I61Q']"
1201.0,7.0,"['Q89P', 'D60P', 'B62Z', 'O58U', 'Z81S', 'Z54Z', 'H59G']",6.0,"['T58S', 'P74E', 'B32T', 'N18V', 'X16Q', 'H10W']",4.0,"['Q89P', 'D60P', 'B62Z', 'O58U']",3.0,"['Z81S', 'Z54Z', 'H59G']"
1202.0,6.0,"['T58S', 'P74E', 'B32T', 'N18V', 'X16Q', 'H10W']",9.0,"['G76K', 'X87X', 'O51B', 'M73R', 'F4F', 'N100O', 'J51O', 'Q24D', 'H65A']",5.0,"['T58S', 'P74E', 'B32T', 'N18V', 'X16Q']",1.0,['H10W']
1203.0,9.0,"['G76K', 'X87X', 'O51B', 'M73R', 'F4F', 'N100O', 'J51O', 'Q24D', 'H65A']",6.0,"['U89U', 'S31T', 'R55C', 'Y24A', 'S43H', 'E96T']",5.0,"['G76K', 'X87X', 'O51B', 'M73R', 'F4F']",4.0,"['N100O', 'J51O', 'Q24D', 'H65A']"
1204.0,6.0,"['U89U', 'S31T', 'R55C', 'Y24A', 'S43H', 'E96T']",8.0,"['J17E', 'K64Z', 'J97X', 'W42W', 'L13S', 'J15G', 'G15G', 'O21G']",4.0,"['U89U', 'S31T', 'R55C', 'Y24A']",2.0,"['S43H', 'E96T']"
1205.0,8.0,"['J17E', 'K64Z', 'J97X', 'W42W', 'L13S', 'J15G', 'G15G', 'O21G']",7.0,"['H97L', 'D1R', 'B48M', 'F32A', 'V11I', 'N41B', 'B24F']",3.0,"['J17E', 'K64Z', 'J97X']",5.0,"['W42W', 'L13S', 'J15G', 'G15G', 'O21G']"
1206.0,7.0,"['H97L', 'D1R', 'B48M', 'F32A', 'V11I', 'N41B', 'B24F']",9.0,"['R57Y', 'R52Z', 'R23N', 'G36F', 'N31L', 'C7O', 'R34U', 'K25W', 'J95X']",5.0,"['H97L', 'D1R', 'B48M', 'F32A', 'V11I']",2.0,"['N41B', 'B24F']"
1207.0,9.0,"['R57Y', 'R52Z', 'R23N', 'G36F', 'N31L', 'C7O', 'R34U', 'K25W', 'J95X']",7.0,"['F24D', 'P41O', 'V65G', 'B47Y', 'D41F', 'M56E', 'U13Q']",3.0,"['R57Y', 'R52Z', 'R23N']",6.0,"['G36F', 'N31L', 'C7O', 'R34U', 'K25W', 'J95X']"
1208.0,7.0,"['F24D', 'P41O', 'V65G', 'B47Y', 'D41F', 'M56E', 'U13Q']",8.0,"['F95S', 'I88W', 'N29N', 'E9U', 'M98I', 'N61P', 'A72A', 'A58I']",6.0,"['F24D', 'P41O', 'V65G', 'B47Y', 'D41F', 'M56E']",1.0,['U13Q']
1209.0,8.0,"['F95S', 'I88W', 'N29N', 'E9U', 'M98I', 'N61P', 'A72A', 'A58I']",8.0,"['F66V', 'W9O', 'M20F', 'Z19R', 'K90X', 'E9H', 'O85I', 'R49W']",5.0,"['F95S', 'I88W', 'N29N', 'E9U', 'M98I']",3.0,"['N61P', 'A72A', 'A58I']"
1210.0,8.0,"['F66V', 'W9O', 'M20F', 'Z19R', 'K90X', 'E9H', 'O85I', 'R49W']",8.0,"['P76R', 'X91C', 'J41Q', 'X82E', 'A90I', 'P87Y', 'M99E', 'V31K']",5.0,"['F66V', 'W9O', 'M20F', 'Z19R', 'K90X']",3.0,"['E9H', 'O85I', 'R49W']"
1211.0,8.0,"['P76R', 'X91C', 'J41Q', 'X82E', 'A90I', 'P87Y', 'M99E', 'V31K']",9.0,"['J21O', 'H3T', 'E86I', 'K37Q', 'P52D', 'O26X', 'O14A', 'Q1C', 'Z19X']",4.0,"['P76R', 'X91C', 'J41Q', 'X82E']",4.0,"['A90I', 'P87Y', 'M99E', 'V31K']"
1212.0,9.0,"['J21O', 'H3T', 'E86I', 'K37Q', 'P52D', 'O26X', 'O14A', 'Q1C', 'Z19X']",5.0,"['Q39S', 'Y44M', 'B31C', 'W42I', 'N73K']",6.0,"['J21O', 'H3T', 'E86I', 'K37Q', 'P52D', 'O26X']",3.0,"['O14A', 'Q1C', 'Z19X']"
1213.0,5.0,"['Q39S', 'Y44M', 'B31C', 'W42I', 'N73K']",7.0,"['O49P', 'C74K', 'G13X', 'E74Y', 'P83J', 'W11C', 'V68Q']",5.0,"['Q39S', 'Y44M', 'B31C', 'W42I', 'N73K']",0.0,[]
1214.0,7.0,"['O49P', 'C74K', 'G13X', 'E74Y', 'P83J', 'W11C', 'V68Q']",6.0,"['Y57Q', 'J4J', 'N69M', 'Y69N', 'F75B', 'Y86L']",6.0,"['O49P', 'C74K', 'G13X', 'E74Y', 'P83J', 'W11C']",1.0,['V68Q']
1215.0,6.0,"['Y57Q', 'J4J', 'N69M', 'Y69N', 'F75B', 'Y86L']",8.0,"['G58L', 'A70D', 'Z31K', 'C28L', 'F81R', 'A37T', 'H13Y', 'S30K']",6.0,"['Y57Q', 'J4J', 'N69M', 'Y69N', 'F75B', 'Y86L']",0.0,[]
1216.0,8.0,"['G58L', 'A70D', 'Z31K', 'C28L', 'F81R', 'A37T', 'H13Y', 'S30K']",7.0,"['B73G', 'C20N', 'G27X', 'N12Y', 'K59U', 'V83I', 'F63Q']",3.0,"['G58L', 'A70D', 'Z31K']",5.0,"['C28L', 'F81R', 'A37T', 'H13Y', 'S30K']"
1217.0,7.0,"['B73G', 'C20N', 'G27X', 'N12Y', 'K59U', 'V83I', 'F63Q']",8.0,"['R29M', 'I54S', 'B98P', 'K79Z', 'C32F', 'Z78J', 'F62U', 'V8B']",5.0,"['B73G', 'C20N', 'G27X', 'N12Y', 'K59U']",2.0,"['V83I', 'F63Q']"
1218.0,8.0,"['R29M', 'I54S', 'B98P', 'K79Z', 'C32F', 'Z78J', 'F62U', 'V8B']",6.0,"['E4Z', 'W42H', 'M58L', 'F86V', 'V44C', 'F70O']",5.0,"['R29M', 'I54S', 'B98P', 'K79Z', 'C32F']",3.0,"['Z78J', 'F62U', 'V8B']"
1219.0,6.0,"['E4Z', 'W42H', 'M58L', 'F86V', 'V44C', 'F70O']",7.0,"['C1P', 'L43Y', 'Z2I', 'Q55H', 'J30N', 'G86M', 'O83U']",6.0,"['E4Z', 'W42H', 'M58L', 'F86V', 'V44C', 'F70O']",0.0,[]
1220.0,7.0,"['C1P', 'L43Y', 'Z2I', 'Q55H', 'J30N', 'G86M', 'O83U']",8.0,"['D35T', 'X57E', 'Y2H', 'Y75K', 'L27L', 'W97W', 'P86G', 'O37X']",4.0,"['C1P', 'L43Y', 'Z2I', 'Q55H']",3.0,"['J30N', 'G86M', 'O83U']"
1221.0,8.0,"['D35T', 'X57E', 'Y2H', 'Y75K', 'L27L', 'W97W', 'P86G', 'O37X']",8.0,"['Z41U', 'W52W', 'E80N', 'S53T', 'X27T', 'D27E', 'R94D', 'N64Q']",4.0,"['D35T', 'X57E', 'Y2H', 'Y75K']",4.0,"['L27L', 'W97W', 'P86G', 'O37X']"
1222.0,8.0,"['Z41U', 'W52W', 'E80N', 'S53T', 'X27T', 'D27E', 'R94D', 'N64Q']",6.0,"['L64O', 'E16W', 'Y62R', 'O21T', 'L42G', 'F85D']",4.0,"['Z41U', 'W52W', 'E80N', 'S53T']",4.0,"['X27T', 'D27E', 'R94D', 'N64Q']"
1223.0,6.0,"['L64O', 'E16W', 'Y62R', 'O21T', 'L42G', 'F85D']",7.0,"['K30T', 'Q17P', 'W50Z', 'M94Y', 'Z81Q', 'X12N', 'G1E']",4.0,"['L64O', 'E16W', 'Y62R', 'O21T']",2.0,"['L42G', 'F85D']"
1224.0,7.0,"['K30T', 'Q17P', 'W50Z', 'M94Y', 'Z81Q', 'X12N', 'G1E']",5.0,"['U91V', 'W9O', 'A56G', 'L28R', 'E25I']",6.0,"['K30T', 'Q17P', 'W50Z', 'M94Y', 'Z81Q', 'X12N']",1.0,['G1E']
1225.0,5.0,"['U91V', 'W9O', 'A56G', 'L28R', 'E25I']",6.0,"['X43V', 'I37T', 'R68R', 'H59Q', 'L47T', 'A62C']",4.0,"['U91V', 'W9O', 'A56G', 'L28R']",1.0,['E25I']
1226.0,6.0,"['X43V', 'I37T', 'R68R', 'H59Q', 'L47T', 'A62C']",6.0,"['O84M', 'C5N', 'O70V', 'N94E', 'E45C', 'P62G']",3.0,"['X43V', 'I37T', 'R68R']",3.0,"['H59Q', 'L47T', 'A62C']"
1227.0,6.0,"['O84M', 'C5N', 'O70V', 'N94E', 'E45C', 'P62G']",9.0,"['X80L', 'B64R', 'H72N', 'K81Y', 'G17Z', 'S31R', 'I78P', 'L21K', 'A10L']",6.0,"['O84M', 'C5N', 'O70V', 'N94E', 'E45C', 'P62G']",0.0,[]
1228.0,9.0,"['X80L', 'B64R', 'H72N', 'K81Y', 'G17Z', 'S31R', 'I78P', 'L21K', 'A10L']",9.0,"['R27L', 'V60Y', 'I76O', 'Y2J', 'V20N', 'G98N', 'T23D', 'G37F', 'E64T']",4.0,"['X80L', 'B64R', 'H72N', 'K81Y']",5.0,"['G17Z', 'S31R', 'I78P', 'L21K', 'A10L']"
1229.0,9.0,"['R27L', 'V60Y', 'I76O', 'Y2J', 'V20N', 'G98N', 'T23D', 'G37F', 'E64T']",8.0,"['D64P', 'S44E', 'Y38S', 'Q10D', 'G62N', 'N7H', 'G9F', 'P84T']",4.0,"['R27L', 'V60Y', 'I76O', 'Y2J']",5.0,"['V20N', 'G98N', 'T23D', 'G37F', 'E64T']"
1230.0,8.0,"['D64P', 'S44E', 'Y38S', 'Q10D', 'G62N', 'N7H', 'G9F', 'P84T']",7.0,"['H9H', 'I71H', 'C75A', 'R2J', 'T26N', 'R88I', 'Q39A']",6.0,"['D64P', 'S44E', 'Y38S', 'Q10D', 'G62N', 'N7H']",2.0,"['G9F', 'P84T']"
1231.0,7.0,"['H9H', 'I71H', 'C75A', 'R2J', 'T26N', 'R88I', 'Q39A']",5.0,"['Q28S', 'L27R', 'F45L', 'V4U', 'E30W']",3.0,"['H9H', 'I71H', 'C75A']",4.0,"['R2J', 'T26N', 'R88I', 'Q39A']"
1232.0,5.0,"['Q28S', 'L27R', 'F45L', 'V4U', 'E30W']",6.0,"['G1E', 'I11U', 'G53S', 'V21C', 'R83A', 'M41F']",3.0,"['Q28S', 'L27R', 'F45L']",2.0,"['V4U', 'E30W']"
1233.0,6.0,"['G1E', 'I11U', 'G53S', 'V21C', 'R83A', 'M41F']",7.0,"['I8P', 'C56R', 'P58X', 'D50K', 'N45U', 'O59J', 'E25B']",5.0,"['G1E', 'I11U', 'G53S', 'V21C', 'R83A']",1.0,['M41F']
1234.0,7.0,"['I8P', 'C56R', 'P58X', 'D50K', 'N45U', 'O59J', 'E25B']",6.0,"['P4Q', 'J63U', 'K64L', 'C83Q', 'A5S', 'V18N']",5.0,"['I8P', 'C56R', 'P58X', 'D50K', 'N45U']",2.0,"['O59J', 'E25B']"
1235.0,6.0,"['P4Q', 'J63U', 'K64L', 'C83Q', 'A5S', 'V18N']",7.0,"['M95J', 'Q44E', 'Y94P', 'P22R', 'Q19F', 'U34J', 'Y79V']",3.0,"['P4Q', 'J63U', 'K64L']",3.0,"['C83Q', 'A5S', 'V18N']"
1236.0,7.0,"['M95J', 'Q44E', 'Y94P', 'P22R', 'Q19F', 'U34J', 'Y79V']",7.0,"['L8Z', 'U50A', 'W43B', 'Y28L', 'S38R', 'V49A', 'E56G']",3.0,"['M95J', 'Q44E', 'Y94P']",4.0,"['P22R', 'Q19F', 'U34J', 'Y79V']"
1237.0,7.0,"['L8Z', 'U50A', 'W43B', 'Y28L', 'S38R', 'V49A', 'E56G']",6.0,"['P34X', 'H4P', 'T100F', 'D3Y', 'F90W', 'L44S']",6.0,"['L8Z', 'U50A', 'W43B', 'Y28L', 'S38R', 'V49A']",1.0,['E56G']
1238.0,6.0,"['P34X', 'H4P', 'T100F', 'D3Y', 'F90W', 'L44S']",7.0,"['B22V', 'N10B', 'E73O', 'F41E', 'Z24K', 'U11M', 'X96G']",6.0,"['P34X', 'H4P', 'T100F', 'D3Y', 'F90W', 'L44S']",0.0,[]
1239.0,7.0,"['B22V', 'N10B', 'E73O', 'F41E', 'Z24K', 'U11M', 'X96G']",7.0,"['K56O', 'Y43K', 'W48S', 'M51W', 'B69Y', 'I75V', 'I19I']",6.0,"['B22V', 'N10B', 'E73O', 'F41E', 'Z24K', 'U11M']",1.0,['X96G']
1240.0,7.0,"['K56O', 'Y43K', 'W48S', 'M51W', 'B69Y', 'I75V', 'I19I']",9.0,"['S46A', 'V44Y', 'D73K', 'I49V', 'Y98N', 'R52A', 'R39A', 'H98A', 'L90L']",4.0,"['K56O', 'Y43K', 'W48S', 'M51W']",3.0,"['B69Y', 'I75V', 'I19I']"
1241.0,9.0,"['S46A', 'V44Y', 'D73K', 'I49V', 'Y98N', 'R52A', 'R39A', 'H98A', 'L90L']",8.0,"['S55B', 'D56B', 'D39W', 'Y48Q', 'D93I', 'H26G', 'E90B', 'I68B']",4.0,"['S46A', 'V44Y', 'D73K', 'I49V']",5.0,"['Y98N', 'R52A', 'R39A', 'H98A', 'L90L']"
1242.0,8.0,"['S55B', 'D56B', 'D39W', 'Y48Q', 'D93I', 'H26G', 'E90B', 'I68B']",6.0,"['N78E', 'V81O', 'D76G', 'N82B', 'Q98A', 'K72K']",5.0,"['S55B', 'D56B', 'D39W', 'Y48Q', 'D93I']",3.0,"['H26G', 'E90B', 'I68B']"
1243.0,6.0,"['N78E', 'V81O', 'D76G', 'N82B', 'Q98A', 'K72K']",6.0,"['X3I', 'G62W', 'W43M', 'A88C', 'Q62W', 'E16U']",3.0,"['N78E', 'V81O', 'D76G']",3.0,"['N82B', 'Q98A', 'K72K']"
1244.0,6.0,"['X3I', 'G62W', 'W43M', 'A88C', 'Q62W', 'E16U']",7.0,"['V95V', 'Q87J', 'X73C', 'O4K', 'I18G', 'X74E', 'K14G']",6.0,"['X3I', 'G62W', 'W43M', 'A88C', 'Q62W', 'E16U']",0.0,[]
1245.0,7.0,"['V95V', 'Q87J', 'X73C', 'O4K', 'I18G', 'X74E', 'K14G']",6.0,"['D96U', 'N96H', 'G76K', 'I95A', 'K82P', 'H86V']",6.0,"['V95V', 'Q87J', 'X73C', 'O4K', 'I18G', 'X74E']",1.0,['K14G']
1246.0,6.0,"['D96U', 'N96H', 'G76K', 'I95A', 'K82P', 'H86V']",6.0,"['P52H', 'J87N', 'D60D', 'G27E', 'Q91Y', 'I24C']",3.0,"['D96U', 'N96H', 'G76K']",3.0,"['I95A', 'K82P', 'H86V']"
1247.0,6.0,"['P52H', 'J87N', 'D60D', 'G27E', 'Q91Y', 'I24C']",8.0,"['X11R', 'M22R', 'T84Q', 'N69H', 'X100E', 'N12L', 'R88M', 'F54S']",5.0,"['P52H', 'J87N', 'D60D', 'G27E', 'Q91Y']",1.0,['I24C']
1248.0,8.0,"['X11R', 'M22R', 'T84Q', 'N69H', 'X100E', 'N12L', 'R88M', 'F54S']",6.0,"['Z90M', 'U72Y', 'V60Z', 'G48E', 'Q72K', 'Q33N']",5.0,"['X11R', 'M22R', 'T84Q', 'N69H', 'X100E']",3.0,"['N12L', 'R88M', 'F54S']"
1249.0,6.0,"['Z90M', 'U72Y', 'V60Z', 'G48E', 'Q72K', 'Q33N']",7.0,"['T3F', 'Z75N', 'L62O', 'A56O', 'W85O', 'A75L', 'L56N']",5.0,"['Z90M', 'U72Y', 'V60Z', 'G48E', 'Q72K']",1.0,['Q33N']
1250.0,7.0,"['T3F', 'Z75N', 'L62O', 'A56O', 'W85O', 'A75L', 'L56N']",6.0,"['V100O', 'G5P', 'W76F', 'O41Q', 'Z94L', 'U24N']",6.0,"['T3F', 'Z75N', 'L62O', 'A56O', 'W85O', 'A75L']",1.0,['L56N']
1251.0,6.0,"['V100O', 'G5P', 'W76F', 'O41Q', 'Z94L', 'U24N']",5.0,"['B73U', 'F97H', 'H99B', 'V11A', 'A22Z']",5.0,"['V100O', 'G5P', 'W76F', 'O41Q', 'Z94L']",1.0,['U24N']
1252.0,5.0,"['B73U', 'F97H', 'H99B', 'V11A', 'A22Z']",5.0,"['Y15G', 'O97X', 'S29X', 'I91F', 'P9V']",4.0,"['B73U', 'F97H', 'H99B', 'V11A']",1.0,['A22Z']
1253.0,5.0,"['Y15G', 'O97X', 'S29X', 'I91F', 'P9V']",6.0,"['K37V', 'P100R', 'H70U', 'B64P', 'D71E', 'R15J']",6.0,"['Y15G', 'O97X', 'S29X', 'I91F', 'P9V', 'K37V']",0.0,[]
1254.0,5.0,"['P100R', 'H70U', 'B64P', 'D71E', 'R15J']",7.0,"['B11A', 'Q61P', 'T70F', 'Z72U', 'H43P', 'U31I', 'X49R']",5.0,"['P100R', 'H70U', 'B64P', 'D71E', 'R15J']",0.0,[]
1255.0,7.0,"['B11A', 'Q61P', 'T70F', 'Z72U', 'H43P', 'U31I', 'X49R']",7.0,"['U9A', 'H37C', 'P75J', 'W75Z', 'Z9J', 'C57W', 'P35I']",4.0,"['B11A', 'Q61P', 'T70F', 'Z72U']",3.0,"['H43P', 'U31I', 'X49R']"
1256.0,7.0,"['U9A', 'H37C', 'P75J', 'W75Z', 'Z9J', 'C57W', 'P35I']",7.0,"['M17A', 'U78C', 'U46Z', 'Y91Z', 'U21E', 'I9K', 'S16M']",6.0,"['U9A', 'H37C', 'P75J', 'W75Z', 'Z9J', 'C57W']",1.0,['P35I']
1257.0,7.0,"['M17A', 'U78C', 'U46Z', 'Y91Z', 'U21E', 'I9K', 'S16M']",6.0,"['V67V', 'U87V', 'H91Q', 'M22S', 'I38H', 'Z100C']",4.0,"['M17A', 'U78C', 'U46Z', 'Y91Z']",3.0,"['U21E', 'I9K', 'S16M']"
1258.0,6.0,"['V67V', 'U87V', 'H91Q', 'M22S', 'I38H', 'Z100C']",7.0,"['W85C', 'S73F', 'N21B', 'R15D', 'D93L', 'V96I', 'Z49X']",4.0,"['V67V', 'U87V', 'H91Q', 'M22S']",2.0,"['I38H', 'Z100C']"
1259.0,7.0,"['W85C', 'S73F', 'N21B', 'R15D', 'D93L', 'V96I', 'Z49X']",7.0,"['C91W', 'F91U', 'E14L', 'F99U', 'Y76D', 'Z59Z', 'J61H']",3.0,"['W85C', 'S73F', 'N21B']",4.0,"['R15D', 'D93L', 'V96I', 'Z49X']"
1260.0,7.0,"['C91W', 'F91U', 'E14L', 'F99U', 'Y76D', 'Z59Z', 'J61H']",9.0,"['F42H', 'M68U', 'Z43X', 'K66Z', 'K62C', 'G29T', 'K91E', 'B23J', 'J43W']",5.0,"['C91W', 'F91U', 'E14L', 'F99U', 'Y76D']",2.0,"['Z59Z', 'J61H']"
